Similarity,Accumulative proportion
0.711045,0.664943478
0.711046,0.664952174
0.711047,0.66496087
0.711048,0.664973913
0.711049,0.664982609
0.71105,0.664991304
0.711051,0.665008696
0.711052,0.665026087
0.711053,0.665034783
0.711054,0.665047826
0.711055,0.665052174
0.711056,0.665056522
0.711057,0.66506087
0.711059,0.665069565
0.71106,0.665078261
0.711061,0.665082609
0.711063,0.665104348
0.711064,0.665108696
0.711065,0.665113043
0.711066,0.665117391
0.711067,0.665121739
0.711068,0.665130435
0.711069,0.665134783
0.71107,0.66513913
0.711072,0.665147826
0.711073,0.665156522
0.711074,0.665165217
0.711075,0.665173913
0.711076,0.665186957
0.711077,0.665195652
0.711078,0.665208696
0.711079,0.665226087
0.71108,0.665230435
0.711081,0.66523913
0.711083,0.665265217
0.711084,0.665273913
0.711087,0.665278261
0.711088,0.665282609
0.711089,0.665291304
0.71109,0.665295652
0.711091,0.665308696
0.711092,0.665313043
0.711093,0.665321739
0.711094,0.665334783
0.711095,0.66533913
0.711096,0.665352174
0.711097,0.66536087
0.711098,0.665365217
0.711099,0.665369565
0.7111,0.665373913
0.711101,0.665386957
0.711102,0.665404348
0.711103,0.665421739
0.711104,0.665426087
0.711105,0.665434783
0.711109,0.66543913
0.71111,0.665443478
0.711111,0.665447826
0.711112,0.665452174
0.711113,0.665465217
0.711114,0.665473913
0.711115,0.665478261
0.711116,0.665486957
0.711119,0.665495652
0.71112,0.665504348
0.711121,0.665521739
0.711122,0.665526087
0.711123,0.665543478
0.711125,0.665547826
0.711127,0.665556522
0.711128,0.665569565
0.711129,0.665586957
0.71113,0.665591304
0.711131,0.6656
0.711132,0.665621739
0.711133,0.665626087
0.711134,0.665634783
0.711135,0.66563913
0.711137,0.665643478
0.711138,0.665652174
0.71114,0.66566087
0.711142,0.665669565
0.711144,0.665673913
0.711146,0.665678261
0.711148,0.665691304
0.71115,0.6657
0.711151,0.665717391
0.711152,0.665734783
0.711153,0.665743478
0.711154,0.665752174
0.711156,0.66576087
0.711157,0.665769565
0.711158,0.665773913
0.711161,0.665778261
0.711162,0.665782609
0.711163,0.665804348
0.711164,0.665808696
0.711165,0.665813043
0.711166,0.665817391
0.711168,0.665826087
0.711169,0.665834783
0.71117,0.66583913
0.711172,0.665843478
0.711174,0.665847826
0.711175,0.665856522
0.711178,0.665865217
0.711179,0.665869565
0.71118,0.665873913
0.711181,0.665878261
0.711182,0.665882609
0.711183,0.665891304
0.711185,0.665895652
0.711186,0.6659
0.711187,0.665904348
0.711189,0.665908696
0.711191,0.665913043
0.711192,0.665921739
0.711193,0.665934783
0.711194,0.665943478
0.711196,0.665947826
0.711197,0.66596087
0.711199,0.665969565
0.711201,0.665986957
0.711202,0.665991304
0.711204,0.666
0.711205,0.666008696
0.711206,0.666017391
0.711208,0.666021739
0.711209,0.666026087
0.711211,0.666030435
0.711212,0.666047826
0.711213,0.666056522
0.711214,0.666065217
0.711216,0.666073913
0.711217,0.666078261
0.711218,0.666082609
0.711219,0.666086957
0.711221,0.6661
0.711222,0.666104348
0.711223,0.666108696
0.711224,0.666113043
0.711225,0.666121739
0.711227,0.666134783
0.711231,0.666143478
0.711232,0.666147826
0.711234,0.666152174
0.711237,0.666156522
0.711238,0.66616087
0.711239,0.666173913
0.71124,0.666182609
0.711241,0.666186957
0.711242,0.6662
0.711244,0.666208696
0.711245,0.666213043
0.711246,0.666221739
0.711247,0.666226087
0.711248,0.666230435
0.711249,0.66623913
0.71125,0.666247826
0.711251,0.666256522
0.711252,0.666265217
0.711253,0.666273913
0.711255,0.666278261
0.711256,0.666282609
0.711257,0.666291304
0.711258,0.6663
0.71126,0.666313043
0.711261,0.666317391
0.711262,0.666334783
0.711263,0.666343478
0.711264,0.666347826
0.711265,0.666352174
0.711266,0.666356522
0.711268,0.66636087
0.711269,0.666373913
0.711271,0.666378261
0.711272,0.666382609
0.711274,0.666391304
0.711275,0.666395652
0.711277,0.666404348
0.711279,0.666408696
0.711281,0.666417391
0.711282,0.666421739
0.711283,0.666426087
0.711284,0.666430435
0.711285,0.666434783
0.711287,0.666452174
0.711288,0.666465217
0.711291,0.666473913
0.711292,0.666478261
0.711295,0.666486957
0.711297,0.666495652
0.711298,0.666504348
0.711299,0.666508696
0.7113,0.666521739
0.711301,0.666526087
0.711303,0.666530435
0.711304,0.666534783
0.711307,0.666552174
0.711308,0.666565217
0.711309,0.666569565
0.71131,0.666582609
0.711311,0.666586957
0.711312,0.6666
0.711313,0.666604348
0.711314,0.666608696
0.711316,0.666621739
0.711317,0.666634783
0.71132,0.66663913
0.711322,0.666643478
0.711323,0.666647826
0.711324,0.666665217
0.711326,0.666669565
0.711327,0.666673913
0.711329,0.666686957
0.711331,0.666695652
0.71134,0.6667
0.711341,0.666704348
0.711342,0.666721739
0.711344,0.666726087
0.711345,0.666734783
0.711346,0.666747826
0.711347,0.666752174
0.711348,0.66676087
0.711349,0.666769565
0.71135,0.666773913
0.711351,0.666791304
0.711352,0.666804348
0.711353,0.666813043
0.711354,0.666817391
0.711356,0.666830435
0.711357,0.666834783
0.711358,0.66686087
0.711359,0.666869565
0.71136,0.666882609
0.711362,0.666886957
0.711363,0.666904348
0.711364,0.666913043
0.711365,0.666917391
0.711366,0.666930435
0.711367,0.666934783
0.711368,0.666943478
0.711369,0.666947826
0.71137,0.666956522
0.711371,0.666965217
0.711372,0.666969565
0.711373,0.666973913
0.711374,0.666982609
0.711375,0.666995652
0.711376,0.667
0.711377,0.667021739
0.711378,0.667026087
0.711381,0.66703913
0.711383,0.667043478
0.711386,0.667047826
0.711387,0.667056522
0.71139,0.667073913
0.711392,0.667078261
0.711393,0.667086957
0.711394,0.667095652
0.711396,0.667113043
0.711398,0.667121739
0.711399,0.667126087
0.711402,0.667134783
0.711403,0.66713913
0.711404,0.667147826
0.711406,0.667152174
0.711407,0.66716087
0.711409,0.667169565
0.71141,0.667178261
0.711411,0.667186957
0.711412,0.667195652
0.711413,0.667208696
0.711414,0.667217391
0.711415,0.667221739
0.711416,0.667226087
0.711417,0.667234783
0.711418,0.667247826
0.71142,0.667252174
0.711421,0.667256522
0.711422,0.66726087
0.711423,0.667265217
0.711425,0.667278261
0.711426,0.667291304
0.711429,0.6673
0.71143,0.667313043
0.711431,0.667326087
0.711432,0.667330435
0.711433,0.667347826
0.711435,0.66736087
0.711437,0.667365217
0.711438,0.667369565
0.711439,0.667373913
0.711441,0.667391304
0.711443,0.667395652
0.711445,0.667413043
0.711446,0.667430435
0.711447,0.667434783
0.711448,0.66743913
0.711449,0.667447826
0.71145,0.66746087
0.711452,0.667465217
0.711455,0.667482609
0.711456,0.667495652
0.711457,0.6675
0.711458,0.667504348
0.711459,0.667508696
0.71146,0.667521739
0.711463,0.667526087
0.711464,0.667530435
0.711465,0.66753913
0.711469,0.667543478
0.71147,0.667547826
0.711472,0.66756087
0.711473,0.667578261
0.711474,0.667582609
0.711475,0.667586957
0.711476,0.667591304
0.711477,0.6676
0.711478,0.667608696
0.71148,0.667613043
0.711481,0.667617391
0.711483,0.667626087
0.711484,0.667630435
0.711485,0.667634783
0.711486,0.667643478
0.711487,0.667647826
0.711488,0.667656522
0.711489,0.66766087
0.71149,0.667665217
0.711491,0.667673913
0.711493,0.667686957
0.711494,0.667691304
0.711495,0.6677
0.711496,0.667713043
0.711497,0.667717391
0.711502,0.667721739
0.711504,0.667730435
0.711506,0.667734783
0.711507,0.667743478
0.711508,0.667752174
0.711509,0.66776087
0.71151,0.667769565
0.711512,0.667778261
0.711513,0.667782609
0.711514,0.667786957
0.711515,0.667791304
0.711516,0.667795652
0.711518,0.6678
0.711519,0.667808696
0.71152,0.667813043
0.711521,0.667817391
0.711522,0.667821739
0.711524,0.667826087
0.711525,0.66783913
0.711526,0.667843478
0.711527,0.667856522
0.711528,0.667865217
0.711529,0.667869565
0.711532,0.667873913
0.711533,0.667878261
0.711534,0.667886957
0.711535,0.667908696
0.711536,0.667917391
0.711537,0.667930435
0.711539,0.667943478
0.71154,0.667952174
0.711541,0.667965217
0.711543,0.667973913
0.711545,0.667982609
0.711546,0.667986957
0.711547,0.668
0.711548,0.668008696
0.711551,0.668021739
0.711552,0.668034783
0.711553,0.668043478
0.711554,0.668047826
0.711555,0.668052174
0.711556,0.668056522
0.711557,0.66806087
0.711558,0.668065217
0.711559,0.668073913
0.71156,0.668086957
0.711561,0.668091304
0.711562,0.668095652
0.711563,0.6681
0.711565,0.668108696
0.711566,0.668117391
0.711568,0.668121739
0.711569,0.668130435
0.71157,0.66813913
0.711572,0.668147826
0.711573,0.668152174
0.711574,0.668165217
0.711575,0.668169565
0.711577,0.668178261
0.711578,0.668186957
0.711579,0.668195652
0.71158,0.668208696
0.711581,0.668213043
0.711583,0.668217391
0.711584,0.668226087
0.711585,0.668230435
0.711586,0.66823913
0.711587,0.668252174
0.711589,0.668265217
0.711591,0.668269565
0.711592,0.668282609
0.711593,0.668286957
0.711594,0.668291304
0.711595,0.6683
0.711596,0.668317391
0.711598,0.668321739
0.711599,0.668326087
0.7116,0.668334783
0.711601,0.668347826
0.711602,0.668352174
0.711603,0.66836087
0.711606,0.668369565
0.711608,0.668373913
0.711609,0.668382609
0.711611,0.668386957
0.711613,0.668404348
0.711614,0.668413043
0.711615,0.668426087
0.711616,0.668434783
0.711618,0.66843913
0.71162,0.668443478
0.711622,0.668452174
0.711623,0.668456522
0.711624,0.66846087
0.711625,0.668465217
0.711626,0.668469565
0.711627,0.668478261
0.711628,0.668486957
0.71163,0.668491304
0.711631,0.6685
0.711632,0.668504348
0.711633,0.668508696
0.711634,0.668517391
0.711637,0.668521739
0.711638,0.66853913
0.711639,0.668547826
0.71164,0.668565217
0.711641,0.668578261
0.711642,0.668591304
0.711643,0.668595652
0.711644,0.668608696
0.711645,0.668613043
0.711648,0.668617391
0.711649,0.668621739
0.71165,0.668634783
0.711651,0.66863913
0.711652,0.668643478
0.711654,0.668652174
0.711655,0.66866087
0.711656,0.668673913
0.711658,0.668682609
0.71166,0.668686957
0.711661,0.6687
0.711663,0.668713043
0.711664,0.668717391
0.711665,0.668734783
0.711666,0.66873913
0.711667,0.668743478
0.711669,0.668747826
0.71167,0.668756522
0.711671,0.66876087
0.711675,0.668765217
0.711676,0.668769565
0.711677,0.668773913
0.711678,0.668778261
0.71168,0.668791304
0.711681,0.668808696
0.711683,0.668813043
0.711684,0.668821739
0.711685,0.668834783
0.711686,0.668843478
0.711688,0.668847826
0.711689,0.668856522
0.71169,0.66886087
0.711691,0.668865217
0.711693,0.668873913
0.711694,0.668895652
0.711695,0.668908696
0.711696,0.668913043
0.711697,0.668930435
0.711698,0.668934783
0.711699,0.668943478
0.7117,0.668952174
0.711701,0.66896087
0.711702,0.668969565
0.711703,0.668978261
0.711704,0.668991304
0.711705,0.669
0.711706,0.669008696
0.711707,0.669017391
0.711709,0.669021739
0.71171,0.669026087
0.711711,0.669030435
0.711712,0.669034783
0.711713,0.669043478
0.711714,0.669052174
0.711716,0.669056522
0.711717,0.66906087
0.711719,0.669069565
0.71172,0.669073913
0.711721,0.669091304
0.711722,0.6691
0.711723,0.669113043
0.711724,0.669117391
0.711725,0.669121739
0.711726,0.669147826
0.711727,0.669152174
0.71173,0.669156522
0.711731,0.66916087
0.711732,0.669169565
0.711733,0.669173913
0.711734,0.669178261
0.711735,0.669182609
0.711738,0.669191304
0.711739,0.669195652
0.711741,0.6692
0.711742,0.669208696
0.711743,0.669213043
0.711744,0.669221739
0.711745,0.669234783
0.711746,0.669247826
0.711747,0.669252174
0.711748,0.669256522
0.711753,0.669265217
0.711754,0.669273913
0.711755,0.669282609
0.711756,0.669286957
0.711758,0.669295652
0.711759,0.669317391
0.71176,0.669326087
0.711762,0.669334783
0.711763,0.66933913
0.711765,0.669347826
0.711766,0.669356522
0.711767,0.669369565
0.711768,0.669373913
0.711769,0.669378261
0.71177,0.669391304
0.711772,0.669413043
0.711775,0.669417391
0.711776,0.669421739
0.711777,0.669426087
0.711779,0.669434783
0.71178,0.66943913
0.711781,0.669443478
0.711782,0.669447826
0.711783,0.669456522
0.711785,0.669469565
0.711787,0.669473913
0.711788,0.669478261
0.711789,0.669486957
0.71179,0.669491304
0.711791,0.669495652
0.711794,0.669508696
0.711795,0.669513043
0.711797,0.669517391
0.711799,0.669526087
0.7118,0.669530435
0.711801,0.66953913
0.711802,0.669547826
0.711804,0.669556522
0.711805,0.66956087
0.711806,0.669582609
0.711808,0.669591304
0.711809,0.669604348
0.71181,0.669617391
0.711811,0.669621739
0.711812,0.669630435
0.711814,0.669647826
0.711815,0.669656522
0.711816,0.66966087
0.711817,0.669669565
0.711818,0.669678261
0.711819,0.669686957
0.711821,0.6697
0.711822,0.669708696
0.711823,0.669717391
0.711824,0.669730435
0.711825,0.669734783
0.711826,0.669743478
0.711827,0.669752174
0.711828,0.669765217
0.71183,0.669769565
0.711831,0.669778261
0.711832,0.669786957
0.711834,0.669791304
0.711837,0.6698
0.711839,0.669804348
0.71184,0.669813043
0.711841,0.669817391
0.711843,0.669834783
0.711844,0.66983913
0.711846,0.669843478
0.711847,0.669856522
0.711848,0.66986087
0.711849,0.669865217
0.71185,0.669873913
0.711851,0.669882609
0.711852,0.669891304
0.711853,0.669904348
0.711854,0.669913043
0.711855,0.669921739
0.711856,0.669930435
0.711857,0.669934783
0.711858,0.669943478
0.711859,0.669952174
0.71186,0.669969565
0.711861,0.669978261
0.711865,0.669982609
0.711866,0.669986957
0.711867,0.669995652
0.711868,0.67
0.711869,0.670008696
0.71187,0.670013043
0.711871,0.670017391
0.711872,0.670026087
0.711874,0.67003913
0.711876,0.670043478
0.711877,0.670052174
0.711878,0.67006087
0.711882,0.670065217
0.711884,0.670073913
0.711885,0.670078261
0.711889,0.670082609
0.71189,0.670091304
0.711892,0.670095652
0.711893,0.670108696
0.711894,0.670117391
0.711895,0.670126087
0.711896,0.670134783
0.711897,0.67013913
0.711898,0.670143478
0.711899,0.670156522
0.7119,0.67016087
0.711904,0.670165217
0.711905,0.670182609
0.711908,0.670191304
0.71191,0.670208696
0.711911,0.670213043
0.711912,0.670226087
0.711913,0.67023913
0.711914,0.670243478
0.711915,0.670252174
0.711916,0.670256522
0.711917,0.67026087
0.711918,0.670269565
0.711919,0.670278261
0.71192,0.670282609
0.711921,0.670286957
0.711923,0.670308696
0.711924,0.670313043
0.711925,0.670317391
0.711926,0.670321739
0.711927,0.670347826
0.711928,0.67036087
0.71193,0.670373913
0.711931,0.670378261
0.711932,0.670395652
0.711933,0.6704
0.711934,0.670413043
0.711935,0.670421739
0.711936,0.670434783
0.711937,0.67043913
0.711939,0.670443478
0.71194,0.670447826
0.711944,0.670456522
0.711945,0.67046087
0.711946,0.670465217
0.711947,0.670469565
0.71195,0.670473913
0.711952,0.670478261
0.711953,0.670486957
0.711954,0.670508696
0.71196,0.670526087
0.711961,0.670534783
0.711962,0.67053913
0.711963,0.670547826
0.711964,0.670573913
0.711965,0.670582609
0.711966,0.670591304
0.711967,0.670608696
0.711968,0.670613043
0.711969,0.670621739
0.71197,0.670626087
0.711971,0.670634783
0.711973,0.67063913
0.711974,0.670643478
0.711975,0.670652174
0.711977,0.670656522
0.711978,0.67066087
0.711981,0.670665217
0.711982,0.670678261
0.711984,0.670686957
0.711985,0.670691304
0.711986,0.670695652
0.711987,0.6707
0.711988,0.670708696
0.711989,0.670713043
0.71199,0.670717391
0.711991,0.670726087
0.711992,0.670730435
0.711994,0.67073913
0.711996,0.670747826
0.711998,0.670752174
0.711999,0.670756522
0.712,0.67076087
0.712001,0.670765217
0.712002,0.670769565
0.712003,0.670782609
0.712004,0.670786957
0.712006,0.670791304
0.712008,0.670795652
0.712009,0.670804348
0.71201,0.670813043
0.712011,0.670821739
0.712013,0.670826087
0.712014,0.670830435
0.712015,0.670834783
0.712019,0.670843478
0.71202,0.670852174
0.712023,0.670856522
0.712025,0.670865217
0.712031,0.670882609
0.712032,0.670895652
0.712033,0.6709
0.712035,0.670908696
0.712036,0.670913043
0.712037,0.670921739
0.712038,0.670926087
0.712039,0.670930435
0.712041,0.670934783
0.712042,0.67093913
0.712043,0.670956522
0.712044,0.670965217
0.712045,0.670973913
0.712046,0.670982609
0.712048,0.670991304
0.712049,0.671
0.71205,0.671004348
0.712051,0.671008696
0.712052,0.671013043
0.712054,0.671026087
0.712055,0.671030435
0.712056,0.671043478
0.712057,0.671047826
0.712058,0.67106087
0.712059,0.671065217
0.71206,0.671073913
0.712061,0.671078261
0.712062,0.671082609
0.712063,0.6711
0.712064,0.671108696
0.712065,0.671121739
0.712066,0.671126087
0.712067,0.671130435
0.712069,0.671147826
0.71207,0.671152174
0.712072,0.671156522
0.712074,0.67116087
0.712076,0.671186957
0.712077,0.671213043
0.712079,0.671217391
0.712082,0.671226087
0.712083,0.671234783
0.712085,0.67123913
0.712087,0.671247826
0.712088,0.671252174
0.71209,0.671256522
0.712091,0.671265217
0.712092,0.671282609
0.712094,0.671291304
0.712095,0.671295652
0.712097,0.671304348
0.712098,0.671313043
0.7121,0.671317391
0.712101,0.671326087
0.712102,0.67133913
0.712104,0.671347826
0.712105,0.671356522
0.712106,0.67136087
0.712107,0.671369565
0.712109,0.671378261
0.71211,0.671382609
0.712111,0.671391304
0.712112,0.6714
0.712114,0.671408696
0.712115,0.671426087
0.712116,0.671430435
0.712117,0.67143913
0.712118,0.671447826
0.712119,0.671456522
0.71212,0.67146087
0.712121,0.671465217
0.712122,0.671482609
0.712124,0.671486957
0.712125,0.671491304
0.712127,0.6715
0.712128,0.671521739
0.712129,0.671534783
0.71213,0.671552174
0.712131,0.671556522
0.712132,0.67156087
0.712133,0.671565217
0.712134,0.671582609
0.712135,0.671586957
0.712141,0.671591304
0.712144,0.671595652
0.712147,0.671613043
0.712149,0.671634783
0.712153,0.67163913
0.712154,0.671643478
0.712155,0.671647826
0.712157,0.671652174
0.712158,0.671656522
0.712159,0.671665217
0.71216,0.671669565
0.712161,0.671678261
0.712162,0.671691304
0.712163,0.671695652
0.712164,0.6717
0.712165,0.671704348
0.712166,0.671708696
0.712168,0.671713043
0.712169,0.671717391
0.71217,0.671721739
0.712171,0.671730435
0.712173,0.671734783
0.712178,0.67173913
0.712179,0.671743478
0.71218,0.671747826
0.712181,0.671756522
0.712183,0.671765217
0.712184,0.671773913
0.712185,0.671778261
0.712186,0.671782609
0.712188,0.671786957
0.712189,0.671813043
0.71219,0.671817391
0.712191,0.671830435
0.712192,0.67183913
0.712193,0.671856522
0.712195,0.671865217
0.712196,0.671869565
0.712197,0.671873913
0.712199,0.671878261
0.7122,0.671891304
0.712201,0.671895652
0.712202,0.6719
0.712204,0.671917391
0.712205,0.671921739
0.712206,0.671930435
0.712207,0.671934783
0.712208,0.671943478
0.71221,0.671952174
0.712211,0.67196087
0.712212,0.671973913
0.712213,0.671986957
0.712215,0.672
0.712217,0.672004348
0.712219,0.672008696
0.71222,0.672017391
0.712221,0.672026087
0.712222,0.672030435
0.712223,0.67203913
0.712224,0.672043478
0.712226,0.672056522
0.712227,0.672065217
0.712228,0.672069565
0.712229,0.672086957
0.712231,0.672095652
0.712233,0.6721
0.712234,0.672104348
0.712235,0.672113043
0.712236,0.672117391
0.712238,0.672130435
0.712239,0.67213913
0.71224,0.672143478
0.712242,0.672156522
0.712243,0.672165217
0.712244,0.672173913
0.712245,0.672178261
0.712247,0.672182609
0.712248,0.672191304
0.712249,0.672204348
0.712251,0.672208696
0.712252,0.672221739
0.712254,0.672226087
0.712256,0.672234783
0.712257,0.672247826
0.712258,0.67226087
0.712259,0.672265217
0.712261,0.672273913
0.712262,0.672286957
0.712263,0.672291304
0.712264,0.672295652
0.712265,0.6723
0.712266,0.672304348
0.712267,0.672313043
0.712268,0.672321739
0.71227,0.672334783
0.712272,0.67233913
0.712273,0.672347826
0.712274,0.672352174
0.712276,0.672356522
0.712277,0.672365217
0.712278,0.672386957
0.712281,0.672395652
0.712283,0.6724
0.712284,0.672408696
0.712285,0.672421739
0.712286,0.672426087
0.712287,0.672434783
0.712288,0.672443478
0.71229,0.672447826
0.712293,0.672452174
0.712294,0.67246087
0.712295,0.672469565
0.712296,0.672473913
0.712297,0.672482609
0.712298,0.672486957
0.712301,0.672491304
0.712302,0.672495652
0.712303,0.672504348
0.712304,0.672508696
0.712305,0.672513043
0.712306,0.672517391
0.712307,0.672521739
0.712308,0.672530435
0.71231,0.672547826
0.712311,0.672552174
0.712312,0.672556522
0.712314,0.67256087
0.712315,0.672569565
0.712316,0.672573913
0.712318,0.672578261
0.712319,0.672591304
0.712321,0.672595652
0.712322,0.6726
0.712323,0.672613043
0.712324,0.672617391
0.712325,0.67263913
0.712326,0.672647826
0.712327,0.672656522
0.712328,0.672673913
0.712329,0.672678261
0.71233,0.672691304
0.712331,0.6727
0.712332,0.672704348
0.712333,0.672708696
0.712334,0.672721739
0.712335,0.672726087
0.712336,0.672734783
0.712338,0.672743478
0.712339,0.672752174
0.712341,0.67276087
0.712342,0.672765217
0.712343,0.672769565
0.712347,0.672782609
0.712348,0.672791304
0.712351,0.6728
0.712352,0.672804348
0.712354,0.672808696
0.712355,0.672813043
0.712356,0.672817391
0.712358,0.672834783
0.712359,0.672847826
0.71236,0.672852174
0.712361,0.67286087
0.712362,0.672865217
0.712363,0.672869565
0.712365,0.672873913
0.712367,0.672882609
0.712369,0.672904348
0.71237,0.672917391
0.712371,0.672921739
0.712372,0.672926087
0.712373,0.67293913
0.712375,0.672952174
0.712376,0.672965217
0.712377,0.672973913
0.712378,0.672978261
0.712379,0.672986957
0.71238,0.673
0.712381,0.673004348
0.712382,0.673008696
0.712386,0.673013043
0.712388,0.673021739
0.712391,0.673034783
0.712393,0.673052174
0.712394,0.673056522
0.712395,0.67306087
0.712396,0.673078261
0.712398,0.673082609
0.712399,0.673091304
0.712401,0.6731
0.712402,0.673104348
0.712403,0.673121739
0.712404,0.673130435
0.712407,0.67313913
0.712408,0.673143478
0.712409,0.673152174
0.712412,0.673169565
0.712413,0.673178261
0.712414,0.673186957
0.712415,0.673195652
0.712417,0.673208696
0.712418,0.673213043
0.712419,0.673226087
0.71242,0.673243478
0.712421,0.673252174
0.712422,0.673256522
0.712427,0.67326087
0.712428,0.673265217
0.712429,0.673278261
0.71243,0.673295652
0.712431,0.6733
0.712432,0.673308696
0.712433,0.673326087
0.712435,0.67333913
0.712438,0.673347826
0.712441,0.673356522
0.712442,0.673365217
0.712445,0.673373913
0.712446,0.673386957
0.712447,0.673395652
0.712449,0.673404348
0.71245,0.673408696
0.712451,0.673417391
0.712452,0.67343913
0.712453,0.673447826
0.712454,0.67346087
0.712455,0.673469565
0.712456,0.673482609
0.712457,0.673495652
0.712458,0.673513043
0.71246,0.673521739
0.712462,0.673526087
0.712463,0.67353913
0.712464,0.673547826
0.712465,0.673552174
0.712466,0.673565217
0.712469,0.673569565
0.712471,0.673582609
0.712472,0.673591304
0.712473,0.673595652
0.712474,0.673613043
0.712478,0.673617391
0.712479,0.673626087
0.71248,0.67363913
0.712481,0.673647826
0.712483,0.673652174
0.712484,0.67366087
0.712485,0.673669565
0.712487,0.673695652
0.712488,0.673708696
0.712489,0.673713043
0.712491,0.673717391
0.712492,0.673726087
0.712494,0.673730435
0.712495,0.673734783
0.712496,0.673747826
0.712497,0.673752174
0.712498,0.673769565
0.712501,0.673773913
0.712503,0.673778261
0.712505,0.673786957
0.712507,0.673791304
0.712509,0.6738
0.71251,0.673804348
0.712511,0.673808696
0.712512,0.673817391
0.712513,0.673834783
0.712514,0.67383913
0.712515,0.673847826
0.712518,0.67386087
0.71252,0.673865217
0.712524,0.673869565
0.712525,0.673873913
0.712526,0.673882609
0.712527,0.673886957
0.712529,0.673891304
0.712531,0.6739
0.712532,0.673913043
0.712534,0.673926087
0.712535,0.673934783
0.712536,0.673947826
0.712537,0.673952174
0.712538,0.673956522
0.71254,0.67396087
0.712541,0.673965217
0.712542,0.673973913
0.712544,0.673978261
0.712545,0.673982609
0.712546,0.673991304
0.712547,0.674
0.712548,0.674008696
0.712549,0.674013043
0.71255,0.674021739
0.712551,0.674026087
0.712552,0.674034783
0.712554,0.674047826
0.712559,0.674052174
0.71256,0.674056522
0.712561,0.674065217
0.712562,0.674073913
0.712563,0.674078261
0.712564,0.674086957
0.712565,0.674091304
0.712567,0.674095652
0.712568,0.674108696
0.712569,0.674113043
0.712572,0.674121739
0.712573,0.67413913
0.712574,0.674143478
0.712575,0.674152174
0.712577,0.674169565
0.712578,0.674182609
0.712579,0.674191304
0.71258,0.6742
0.712581,0.674204348
0.712582,0.674208696
0.712583,0.674221739
0.712584,0.674230435
0.712586,0.674234783
0.712587,0.67423913
0.712589,0.674247826
0.712592,0.674256522
0.712593,0.67426087
0.712596,0.674269565
0.712597,0.674278261
0.712599,0.674286957
0.7126,0.674295652
0.712603,0.674304348
0.712604,0.674308696
0.712605,0.674317391
0.712606,0.674330435
0.712607,0.67433913
0.712608,0.674347826
0.712609,0.674352174
0.71261,0.67436087
0.712611,0.674373913
0.712613,0.674382609
0.712614,0.674386957
0.712615,0.674391304
0.712616,0.674404348
0.712618,0.674421739
0.71262,0.674430435
0.712621,0.674434783
0.712622,0.674447826
0.712623,0.674456522
0.712627,0.674465217
0.712629,0.674478261
0.71263,0.674482609
0.712631,0.674486957
0.712634,0.674491304
0.712635,0.6745
0.712636,0.674517391
0.712637,0.674530435
0.712638,0.67453913
0.712639,0.67456087
0.71264,0.674565217
0.712641,0.674569565
0.712642,0.674578261
0.712643,0.674582609
0.712645,0.674591304
0.712646,0.6746
0.712647,0.674604348
0.712648,0.674608696
0.712652,0.674613043
0.712653,0.674621739
0.712654,0.674634783
0.712656,0.674647826
0.712657,0.674665217
0.712658,0.674673913
0.712659,0.674678261
0.71266,0.674682609
0.712662,0.674691304
0.712663,0.674695652
0.712664,0.674704348
0.712665,0.674708696
0.712667,0.674713043
0.71267,0.674717391
0.712671,0.674726087
0.712673,0.674734783
0.712674,0.67473913
0.712675,0.674747826
0.712676,0.674752174
0.712678,0.67476087
0.712679,0.674765217
0.71268,0.674773913
0.712681,0.674786957
0.712682,0.674791304
0.712683,0.674808696
0.712684,0.674813043
0.712685,0.674817391
0.712686,0.674830435
0.712689,0.674834783
0.71269,0.674847826
0.712692,0.674856522
0.712693,0.674869565
0.712697,0.674873913
0.7127,0.674886957
0.712701,0.6749
0.712703,0.674904348
0.712704,0.674913043
0.712707,0.674917391
0.712708,0.674921739
0.712709,0.674930435
0.71271,0.674934783
0.712711,0.67493913
0.712714,0.674943478
0.712715,0.674947826
0.712716,0.67496087
0.712717,0.674965217
0.712718,0.674969565
0.712719,0.674978261
0.71272,0.674982609
0.712721,0.674986957
0.712723,0.674995652
0.712724,0.675004348
0.712726,0.675013043
0.712729,0.675017391
0.71273,0.675026087
0.712731,0.675047826
0.712732,0.675056522
0.712733,0.67506087
0.712734,0.675069565
0.712735,0.675073913
0.712736,0.675078261
0.712739,0.675082609
0.712741,0.675091304
0.712742,0.6751
0.712744,0.675104348
0.712745,0.675108696
0.712746,0.675117391
0.712748,0.675126087
0.712749,0.67513913
0.71275,0.675143478
0.712751,0.675147826
0.712752,0.675156522
0.712753,0.67516087
0.712754,0.675169565
0.712757,0.675173913
0.712759,0.675178261
0.71276,0.675182609
0.712761,0.675195652
0.712763,0.675213043
0.712765,0.675217391
0.712766,0.675230435
0.712768,0.675234783
0.712771,0.67523913
0.712772,0.675243478
0.712773,0.675247826
0.712774,0.675252174
0.712775,0.675265217
0.712776,0.675273913
0.712778,0.675278261
0.712779,0.675286957
0.71278,0.6753
0.712781,0.675308696
0.712783,0.675313043
0.712786,0.675326087
0.712788,0.675334783
0.712789,0.675347826
0.712791,0.675356522
0.712793,0.675369565
0.712794,0.675378261
0.712795,0.675386957
0.712796,0.675395652
0.712799,0.675408696
