,PC1,PC2,Type
S_550.L4S169.s.4.sequence,0.240219177,-0.180759558,Individual I_Skin
S_550.L4S170.s.4.sequence,0.259183762,-0.095572701,Individual I_Skin
S_550.L4S171.s.4.sequence,0.262172894,-0.121703606,Individual I_Skin
S_550.L4S172.s.4.sequence,0.253938872,-0.079444185,Individual I_Skin
S_550.L4S173.s.4.sequence,0.195139501,-0.074040653,Individual I_Skin
S_550.L4S174.s.4.sequence,0.244422472,-0.188687917,Individual I_Skin
S_550.L4S175.s.4.sequence,0.244990947,-0.169444737,Individual I_Skin
S_550.L4S176.s.4.sequence,0.267446901,-0.135392392,Individual I_Skin
S_550.L4S177.s.4.sequence,0.232705364,-0.186951836,Individual I_Skin
S_550.L4S178.s.4.sequence,0.255074904,-0.09395048,Individual I_Skin
S_550.L4S179.s.4.sequence,0.243912054,-0.073653753,Individual I_Skin
S_550.L4S180.s.4.sequence,0.251144016,-0.058381693,Individual I_Skin
S_550.L4S181.s.4.sequence,0.236226461,-0.140145161,Individual I_Skin
S_550.L4S182.s.4.sequence,0.249849052,-0.109627186,Individual I_Skin
S_550.L4S183.s.4.sequence,0.24123511,-0.07816328,Individual I_Skin
S_550.L4S184.s.4.sequence,0.195020087,-0.044562838,Individual I_Skin
S_550.L4S185.s.4.sequence,0.260327345,-0.069753619,Individual I_Skin
S_550.L4S186.s.4.sequence,0.234611063,-0.102922112,Individual I_Skin
S_550.L4S187.s.4.sequence,0.22512217,-0.053318246,Individual I_Skin
S_550.L4S188.s.4.sequence,0.235370131,-0.060398002,Individual I_Skin
S_550.L4S189.s.4.sequence,0.26696963,-0.199478376,Individual I_Skin
S_550.L4S190.s.4.sequence,0.27479991,-0.147020414,Individual I_Skin
S_550.L4S191.s.4.sequence,0.201450077,-0.014830471,Individual I_Skin
S_550.L4S193.s.4.sequence,0.021629049,0.031574212,Individual I_Skin
S_550.L4S194.s.4.sequence,0.274770324,-0.199600323,Individual I_Skin
S_550.L4S195.s.4.sequence,0.249229461,-0.082604892,Individual I_Skin
S_550.L4S196.s.4.sequence,0.25017636,-0.07118554,Individual I_Skin
S_550.L4S198.s.4.sequence,0.235356278,-0.068068237,Individual I_Skin
S_550.L4S199.s.4.sequence,0.223624644,-0.130701402,Individual I_Skin
S_550.L4S200.s.4.sequence,0.200672274,-0.013480046,Individual I_Skin
S_550.L4S201.s.4.sequence,0.243181959,-0.105857922,Individual I_Skin
S_550.L4S202.s.4.sequence,0.24404885,-0.098721757,Individual I_Skin
S_550.L4S203.s.4.sequence,0.262160304,-0.091993707,Individual I_Skin
S_550.L4S204.s.4.sequence,0.207355821,-0.060035491,Individual I_Skin
S_550.L4S206.s.4.sequence,0.206370674,-0.081207564,Individual I_Skin
S_550.L4S207.s.4.sequence,0.194398799,0.038157537,Individual I_Skin
S_550.L4S208.s.4.sequence,0.254936885,-0.085146639,Individual I_Skin
S_550.L4S209.s.4.sequence,0.247289111,-0.125694991,Individual I_Skin
S_550.L4S210.s.4.sequence,0.213541914,-0.123418449,Individual I_Skin
S_550.L4S211.s.4.sequence,0.214053114,-0.092319455,Individual I_Skin
S_550.L4S212.s.4.sequence,0.224932732,-0.084076002,Individual I_Skin
S_550.L4S214.s.4.sequence,0.251238348,-0.132573224,Individual I_Skin
S_550.L4S215.s.4.sequence,0.233398594,-0.147727287,Individual I_Skin
S_550.L4S216.s.4.sequence,0.213629995,-0.073466278,Individual I_Skin
S_550.L4S217.s.4.sequence,0.205032929,-0.153656581,Individual I_Skin
S_550.L4S218.s.4.sequence,0.207021998,-0.112911611,Individual I_Skin
S_550.L4S219.s.4.sequence,0.224966617,-0.126655971,Individual I_Skin
S_550.L4S220.s.4.sequence,0.266341979,-0.132394412,Individual I_Skin
S_550.L4S221.s.4.sequence,0.233059366,-0.029610871,Individual I_Skin
S_550.L4S222.s.4.sequence,0.169608476,0.062784253,Individual I_Skin
S_550.L4S223.s.4.sequence,0.274770073,-0.134017189,Individual I_Skin
S_550.L4S224.s.4.sequence,0.240099315,-0.054652433,Individual I_Skin
S_550.L4S225.s.4.sequence,0.202689469,-0.027360112,Individual I_Skin
S_550.L4S226.s.4.sequence,0.235708139,-0.157893871,Individual I_Skin
S_550.L4S227.s.4.sequence,0.232155696,-0.112420712,Individual I_Skin
S_550.L4S228.s.4.sequence,0.256105111,-0.08026803,Individual I_Skin
S_550.L4S229.s.4.sequence,0.26698074,-0.106530281,Individual I_Skin
S_550.L4S230.s.4.sequence,0.258117809,-0.160639161,Individual I_Skin
S_550.L4S231.s.4.sequence,0.275181085,-0.146473803,Individual I_Skin
S_550.L4S233.s.4.sequence,0.224861611,-0.109441595,Individual I_Skin
S_550.L4S234.s.4.sequence,0.211089297,-0.119823427,Individual I_Skin
S_550.L4S235.s.4.sequence,0.257227445,-0.19348137,Individual I_Skin
S_550.L4S236.s.4.sequence,0.261527749,-0.144420282,Individual I_Skin
S_550.L4S238.s.4.sequence,0.255827989,-0.164792241,Individual I_Skin
S_550.L4S239.s.4.sequence,0.221218979,-0.006065111,Individual I_Skin
S_550.L4S240.s.4.sequence,0.251266911,-0.065616897,Individual I_Skin
S_550.L4S241.s.4.sequence,0.179496841,0.105634166,Individual I_Skin
S_550.L4S242.s.4.sequence,0.224996531,-0.178591377,Individual I_Skin
S_550.L4S243.s.4.sequence,0.259191912,-0.077832478,Individual I_Skin
S_550.L4S244.s.4.sequence,0.244917051,-0.172217957,Individual I_Skin
S_550.L4S245.s.4.sequence,0.221117248,0.085014058,Individual I_Skin
S_550.L4S246.s.4.sequence,0.197890957,-0.105715738,Individual I_Skin
S_550.L4S247.s.4.sequence,0.217100384,-0.100038721,Individual I_Skin
S_550.L4S248.s.4.sequence,0.249018098,-0.050252904,Individual I_Skin
S_550.L4S249.s.4.sequence,0.233404111,-0.144774083,Individual I_Skin
S_550.L4S250.s.4.sequence,0.257751437,-0.100167,Individual I_Skin
S_550.L4S251.s.4.sequence,0.231131978,-0.165564209,Individual I_Skin
S_550.L4S252.s.4.sequence,0.242051838,-0.147906187,Individual I_Skin
S_550.L4S253.s.4.sequence,0.257052566,-0.068266148,Individual I_Skin
S_550.L4S254.s.4.sequence,0.150981053,-0.090240915,Individual I_Skin
S_550.L4S255.s.4.sequence,0.268160677,-0.115623949,Individual I_Skin
S_550.L4S256.s.4.sequence,0.172675195,0.079012998,Individual I_Skin
S_550.L4S257.s.4.sequence,0.248257345,-0.101541293,Individual I_Skin
S_550.L4S258.s.4.sequence,0.22058471,-0.027925921,Individual I_Skin
S_550.L4S259.s.4.sequence,0.245950527,-0.050363859,Individual I_Skin
S_550.L4S260.s.4.sequence,0.204702575,-0.116446804,Individual I_Skin
S_550.L4S261.s.4.sequence,0.207649498,-0.029660764,Individual I_Skin
S_550.L4S262.s.4.sequence,0.236619814,-0.184858179,Individual I_Skin
S_550.L4S263.s.4.sequence,0.281596948,-0.111905613,Individual I_Skin
S_550.L4S265.s.4.sequence,0.189960356,0.009659693,Individual I_Skin
S_550.L4S266.s.4.sequence,0.216133693,-0.03734424,Individual I_Skin
S_550.L4S269.s.4.sequence,0.189086364,-0.048650744,Individual I_Skin
S_550.L4S270.s.4.sequence,0.235937777,-0.092818536,Individual I_Skin
S_550.L4S271.s.4.sequence,0.263092592,-0.075895961,Individual I_Skin
S_550.L4S273.s.4.sequence,0.227665236,-0.08417388,Individual I_Skin
S_550.L4S274.s.4.sequence,0.243484064,-0.042694889,Individual I_Skin
S_550.L4S275.s.4.sequence,0.188531093,-0.06611367,Individual I_Skin
S_550.L4S278.s.4.sequence,0.245796208,-0.106483975,Individual I_Skin
S_550.L4S279.s.4.sequence,0.269516362,-0.133932551,Individual I_Skin
S_550.L4S282.s.4.sequence,0.253876947,-0.070624021,Individual I_Skin
S_550.L4S283.s.4.sequence,0.238422193,6.53E-05,Individual I_Skin
S_550.L4S284.s.4.sequence,0.076357861,-0.077290584,Individual I_Skin
S_550.L4S285.s.4.sequence,0.269544952,-0.170831254,Individual I_Skin
S_550.L4S286.s.4.sequence,0.222054417,-0.074091976,Individual I_Skin
S_550.L4S287.s.4.sequence,0.244314609,-0.068870834,Individual I_Skin
S_550.L5S1.s.5.sequence,0.265442572,-0.151980688,Individual I_Skin
S_550.L5S2.s.5.sequence,0.228884622,-0.089686289,Individual I_Skin
S_550.L5S3.s.5.sequence,0.143697097,0.066984396,Individual I_Skin
S_550.L5S4.s.5.sequence,0.239310001,-0.030642355,Individual I_Skin
S_550.L5S5.s.5.sequence,0.226786953,-0.131417963,Individual I_Skin
S_550.L5S6.s.5.sequence,0.232720392,-0.145906085,Individual I_Skin
S_550.L5S8.s.5.sequence,0.256114153,-0.155954749,Individual I_Skin
S_550.L5S9.s.5.sequence,0.231539834,-0.194814316,Individual I_Skin
S_550.L5S10.s.5.sequence,-0.072019648,-0.041175691,Individual I_Skin
S_550.L5S12.s.5.sequence,0.233654948,-0.073526304,Individual I_Skin
S_550.L5S13.s.5.sequence,0.239347455,-0.017579161,Individual I_Skin
S_550.L5S14.s.5.sequence,0.247838909,-0.07767733,Individual I_Skin
S_550.L5S15.s.5.sequence,0.261336565,-0.175003061,Individual I_Skin
S_550.L5S16.s.5.sequence,0.221895531,-0.03342914,Individual I_Skin
S_550.L5S17.s.5.sequence,0.244878249,-0.098306686,Individual I_Skin
S_550.L5S18.s.5.sequence,0.255538141,-0.091481647,Individual I_Skin
S_550.L5S19.s.5.sequence,0.250304285,-0.099450422,Individual I_Skin
S_550.L5S20.s.5.sequence,0.189165605,-0.071344152,Individual I_Skin
S_550.L5S21.s.5.sequence,0.191250595,-0.013477027,Individual I_Skin
S_550.L5S22.s.5.sequence,0.126408724,0.069438618,Individual I_Skin
S_550.L5S23.s.5.sequence,0.248225878,-0.102464133,Individual I_Skin
S_550.L5S24.s.5.sequence,0.248173756,-0.058195123,Individual I_Skin
S_550.L5S25.s.5.sequence,0.213950558,-0.002781413,Individual I_Skin
S_550.L5S26.s.5.sequence,0.193787009,-0.018183657,Individual I_Skin
S_550.L5S27.s.5.sequence,0.253730323,-0.14368908,Individual I_Skin
S_550.L5S28.s.5.sequence,0.277149413,-0.178556992,Individual I_Skin
S_550.L5S29.s.5.sequence,0.165935307,0.146649471,Individual I_Skin
S_550.L5S31.s.5.sequence,0.236180076,-0.187239262,Individual I_Skin
S_550.L5S32.s.5.sequence,0.236594611,-0.186424524,Individual I_Skin
S_550.L5S34.s.5.sequence,0.22376394,-0.065677931,Individual I_Skin
S_550.L5S35.s.5.sequence,0.162676729,0.112935032,Individual I_Skin
S_550.L5S36.s.5.sequence,0.214580179,-0.034550727,Individual I_Skin
S_550.L5S37.s.5.sequence,0.246994676,-0.156426399,Individual I_Skin
S_550.L5S38.s.5.sequence,0.211173636,-0.208755554,Individual I_Skin
S_550.L5S39.s.5.sequence,0.249306631,-0.069129909,Individual I_Skin
S_550.L5S40.s.5.sequence,0.239845688,-0.038886235,Individual I_Skin
S_550.L5S41.s.5.sequence,0.239818349,-0.1445645,Individual I_Skin
S_550.L5S42.s.5.sequence,0.165950172,0.071512723,Individual I_Skin
S_550.L5S43.s.5.sequence,0.224360915,0.028754552,Individual I_Skin
S_550.L5S44.s.5.sequence,-0.022670602,0.003004498,Individual I_Skin
S_550.L5S45.s.5.sequence,0.246597319,-0.190843269,Individual I_Skin
S_550.L5S46.s.5.sequence,0.271462276,-0.094189595,Individual I_Skin
S_550.L5S47.s.5.sequence,0.233551246,-0.061105944,Individual I_Skin
S_550.L5S48.s.5.sequence,0.251005882,-0.085782234,Individual I_Skin
S_550.L5S49.s.5.sequence,0.262238062,-0.127356831,Individual I_Skin
S_550.L5S50.s.5.sequence,0.261917848,-0.055765466,Individual I_Skin
S_550.L5S51.s.5.sequence,0.23514105,-0.049256319,Individual I_Skin
S_550.L5S52.s.5.sequence,0.212662617,-0.015811837,Individual I_Skin
S_550.L5S53.s.5.sequence,0.223974094,-0.044424723,Individual I_Skin
S_550.L5S54.s.5.sequence,0.230064925,-0.083023411,Individual I_Skin
S_550.L5S55.s.5.sequence,0.214205765,-0.178207397,Individual I_Skin
S_550.L5S56.s.5.sequence,0.218264019,-0.183440182,Individual I_Skin
S_550.L5S57.s.5.sequence,0.240281221,-0.06620414,Individual I_Skin
S_550.L5S58.s.5.sequence,0.171597497,0.144886889,Individual I_Skin
S_550.L5S59.s.5.sequence,0.180613109,-0.009648275,Individual I_Skin
S_550.L5S60.s.5.sequence,0.200883294,0.034782728,Individual I_Skin
S_550.L5S61.s.5.sequence,0.144012549,-0.080966271,Individual I_Skin
S_550.L5S62.s.5.sequence,0.25384573,-0.079950889,Individual I_Skin
S_550.L5S63.s.5.sequence,0.203960459,-0.070969366,Individual I_Skin
S_550.L5S64.s.5.sequence,0.255218044,-0.076226354,Individual I_Skin
S_550.L5S65.s.5.sequence,0.262179039,-0.167312178,Individual I_Skin
S_550.L5S66.s.5.sequence,0.265676104,-0.132141727,Individual I_Skin
S_550.L5S67.s.5.sequence,0.224246638,-0.124361517,Individual I_Skin
S_550.L5S68.s.5.sequence,0.236150764,-0.206751234,Individual I_Skin
S_550.L5S69.s.5.sequence,0.192319588,-0.02572136,Individual I_Skin
S_550.L5S70.s.5.sequence,0.247633089,-0.16515096,Individual I_Skin
S_550.L5S71.s.5.sequence,0.248627361,-0.215520693,Individual I_Skin
S_550.L5S72.s.5.sequence,0.286961325,-0.154884456,Individual I_Skin
S_550.L5S73.s.5.sequence,0.199568821,0.061883993,Individual I_Skin
S_550.L5S74.s.5.sequence,0.267950554,-0.139732059,Individual I_Skin
S_550.L5S75.s.5.sequence,0.264682946,-0.182363203,Individual I_Skin
S_550.L5S76.s.5.sequence,0.274063815,-0.195921683,Individual I_Skin
S_550.L5S77.s.5.sequence,0.190542862,-0.149143809,Individual I_Skin
S_550.L5S79.s.5.sequence,0.208378459,-0.191057705,Individual I_Skin
