,PC1,PC2,Type
S_2014.Plate11.74,-0.333104276,-0.031846217,Gut
S_2014.Plate5.52,-0.301893783,0.088009754,Gut
S_2014.High1.55,-0.31988559,0.044796044,Gut
S_2014.Plate7.91,-0.330078054,-0.044302869,Gut
S_2014.High1.69,-0.203530908,0.157884814,Gut
S_2014.High1.8,-0.379165609,-0.135486224,Gut
S_2014.Plate14.54,-0.37210249,-0.204548532,Gut
S_2014.High1.42,-0.360445974,-0.109932794,Gut
S_2014.Low1.44,-0.317086361,0.120223503,Gut
S_2014.Low2.44,-0.326019368,0.038613512,Gut
S_2014.Plate12.73,-0.204368795,0.244093839,Gut
S_2014.Low1.7,-0.201362894,0.235274986,Gut
S_2014.Plate12.42,-0.127032597,0.227496063,Gut
S_2014.Plate10.18,-0.154743794,0.226753509,Gut
S_2014.Plate12.26,-0.19457065,0.240235054,Gut
S_2014.Plate9.62,-0.204852535,0.209519256,Gut
S_2014.Plate12.7,-0.2519943,0.248080518,Gut
S_2014.Plate12.87,-0.258085208,0.242087983,Gut
S_2014.Low2.9,-0.254013682,0.214098947,Gut
S_2014.Plate12.9,-0.238034251,0.22600107,Gut
S_2014.Low1.13,-0.214118012,0.240502205,Gut
S_2014.Plate12.48,-0.223052526,0.147218863,Gut
S_2014.Plate12.40,-0.224649884,0.253665723,Gut
S_2014.Plate12.44,-0.230617937,0.255910162,Gut
S_2014.Plate6.92,-0.238688761,0.215787011,Gut
S_2014.Plate11.62,-0.248275863,0.226622815,Gut
S_2014.Low2.2,-0.260414939,0.227808647,Gut
S_2014.Plate12.52,-0.144830873,0.251805162,Gut
S_2014.High1.4,-0.310277056,0.16567194,Gut
S_2014.Plate12.2,-0.217744499,0.254054694,Gut
S_2014.Plate12.33,-0.252527788,0.236514726,Gut
S_2014.Plate11.70,-0.266165238,0.208193855,Gut
S_2014.Plate10.50,-0.200174072,0.219835136,Gut
S_2014.Plate6.40,-0.274760323,0.205048836,Gut
S_2014.Plate11.88,-0.329023778,0.006311878,Gut
S_2014.Plate12.34,-0.248636972,0.244669537,Gut
S_2014.Plate12.64,-0.224812209,0.245388258,Gut
S_2014.Plate12.88,-0.200683462,-0.037266618,Gut
S_2014.High1.81,-0.259629969,-0.087248765,Gut
S_2014.Plate12.19,-0.203056215,0.253121405,Gut
S_2014.Plate12.29,-0.216267062,0.257761027,Gut
S_2014.Low2.7,-0.205631367,0.244529488,Gut
S_2014.Plate12.6,-0.176960414,0.236290036,Gut
S_2014.Plate12.21,-0.298710336,0.104470035,Gut
S_2014.Plate6.2,-0.338956965,-0.008875429,Gut
S_2014.High1.51,-0.349286901,0.057444032,Gut
S_2014.Plate12.49,-0.306155843,0.045085804,Gut
S_2014.Plate6.4,-0.293296063,-0.079433869,Gut
S_2014.Plate7.10,-0.240575834,0.032422976,Gut
S_2014.Plate12.35,-0.35670508,-0.136583154,Gut
S_2014.High2.48,-0.369619134,-0.177267062,Gut
S_2014.Plate13.24,-0.359397951,-0.118203595,Gut
S_2014.Plate7.1,-0.272053249,0.069827871,Gut
S_2014.High1.40,-0.254198661,0.076243985,Gut
S_2014.Plate12.85,-0.221967654,0.258202201,Gut
S_2014.Plate12.68,-0.186093245,0.229490384,Gut
S_2014.Plate12.13,-0.199367701,0.223382473,Gut
S_2014.Plate12.45,-0.269647942,0.221594421,Gut
S_2014.Plate12.70,-0.307907231,0.078723503,Gut
S_2014.Low1.31,-0.297809159,0.01565743,Gut
S_2014.Plate12.10,-0.235165048,0.205766519,Gut
S_2014.Plate13.68,-0.242014628,0.122898643,Gut
S_2014.Plate12.78,-0.247825176,0.184822747,Gut
S_2014.Plate7.93,-0.254119251,0.146930596,Gut
S_2014.Plate6.50,-0.252030146,0.189575907,Gut
S_2014.Low1.50,-0.254194174,0.161213164,Gut
S_2014.Plate7.11,-0.25193023,0.16295475,Gut
S_2014.Plate11.89,-0.251112117,0.155596737,Gut
S_2014.Plate6.88,-0.272528631,0.164533612,Gut
S_2014.Plate9.49,-0.280359187,0.156231509,Gut
S_2014.Plate5.92,-0.262551004,0.099636704,Gut
S_2014.Plate7.67,-0.291833141,0.191477984,Gut
S_2014.Plate8.18,-0.273735398,0.18876917,Gut
S_2014.Plate10.84,-0.336899771,-0.049502568,Gut
S_2014.High1.3,-0.355068724,-0.118722601,Gut
S_2014.Low1.69,-0.32621946,-0.218505969,Gut
S_2014.High1.54,-0.267675589,0.120219892,Gut
S_2014.Plate9.2,-0.291388909,0.130762136,Gut
S_2014.Plate7.64,-0.265733323,0.180341797,Gut
S_2014.High1.52,-0.307078041,0.125537337,Gut
S_2014.Plate15.37,-0.273572075,0.16494421,Gut
S_2014.High1.2,-0.361942251,-0.083117115,Gut
S_2014.High1.46,-0.36368195,-0.312299071,Gut
S_2014.High1.63,-0.276808643,0.093078084,Gut
S_2014.Plate11.67,-0.315357989,0.062348347,Gut
S_2014.Low1.70,-0.336128131,0.076232942,Gut
S_2014.High1.31,-0.285517397,0.141553723,Gut
S_2014.Plate7.87,-0.279421317,0.09052224,Gut
S_2014.Plate7.88,-0.279062752,0.110076271,Gut
S_2014.High1.39,-0.225688193,0.214315263,Gut
S_2014.High1.66,-0.275697679,0.17534438,Gut
S_2014.High1.70,-0.331645713,0.074166331,Gut
S_2014.Plate13.51,-0.317379655,0.094321924,Gut
S_2014.Plate7.4,-0.363265873,0.020303502,Gut
S_2014.Low1.8,-0.359092507,0.030521579,Gut
S_2014.High1.78,-0.221409628,0.258516389,Gut
S_2014.Plate6.51,-0.271447809,0.096638842,Gut
S_2014.Plate14.76,-0.312015603,0.103855324,Gut
S_2014.High2.46,-0.332823005,0.090380662,Gut
S_2014.High1.18,-0.376369329,-0.01628809,Gut
S_2014.High1.13,-0.305926669,0.075533006,Gut
S_2014.Plate5.7,-0.330009535,0.032081573,Gut
S_2014.Plate15.96,-0.295035453,0.11640173,Gut
S_2014.Plate8.4,-0.313684173,0.118936985,Gut
S_2014.Low1.47,-0.309994887,0.070158707,Gut
S_2014.Plate14.59,-0.293309342,0.109132929,Gut
S_2014.High1.10,-0.311555303,0.111670782,Gut
S_2014.Low2.74,-0.305154791,0.134073916,Gut
S_2014.Plate5.59,-0.283816243,0.152597197,Gut
S_2014.High1.57,-0.254983399,0.21215228,Gut
S_2014.High1.24,-0.386889799,-0.125497185,Gut
S_2014.High1.85,-0.243642272,0.196271917,Gut
S_2014.High1.84,-0.272940364,-0.360855284,Gut
S_2014.High2.12,-0.303805672,-0.002994424,Gut
S_2014.Plate13.1,-0.3158328,-0.014460015,Gut
S_2014.High2.45,-0.193797008,-0.0344435,Gut
S_2014.Low1.52,-0.224888949,0.242273068,Gut
S_2014.Low1.35,-0.262123833,-0.06202063,Gut
S_2014.Plate11.81,-0.282834253,-0.072539849,Gut
S_2014.Plate9.50,-0.296783018,0.099635636,Gut
S_2014.Plate15.19,-0.318150178,0.123193879,Gut
S_2014.Low2.92,-0.332441766,0.077238182,Gut
S_2014.Plate5.45,-0.221587468,0.22780727,Gut
S_2014.Plate10.41,-0.28164823,0.065616998,Gut
S_2014.Low2.62,-0.304048905,0.046850983,Gut
S_2014.High2.53,-0.281979981,0.094880884,Gut
S_2014.Low1.90,-0.312127304,0.103717675,Gut
S_2014.Low1.20,-0.310628157,-0.14402946,Gut
S_2014.Low1.49,-0.161774359,0.211775331,Gut
S_2014.Low1.9,-0.276781116,0.10711151,Gut
S_2014.Plate13.42,-0.348283242,-0.099407643,Gut
S_2014.Low1.39,-0.294516704,0.15502508,Gut
S_2014.Low1.64,-0.266106466,0.154504685,Gut
S_2014.Plate6.13,-0.236552112,0.193825224,Gut
S_2014.Plate9.81,-0.28041863,0.132425973,Gut
S_2014.Plate7.71,-0.230140937,0.20451795,Gut
S_2014.Plate5.44,-0.308152185,0.116057218,Gut
S_2014.Plate11.69,-0.243036793,0.164106095,Gut
S_2014.Low1.73,-0.1722275,0.234968931,Gut
S_2014.Plate7.45,-0.214002566,0.198444671,Gut
S_2014.High2.41,-0.337397877,-0.031415806,Gut
S_2014.Plate5.68,-0.302358898,0.117452643,Gut
S_2014.Low1.87,-0.24991654,0.186439266,Gut
S_2014.Low1.55,-0.262573908,0.181974815,Gut
S_2014.Low1.75,-0.316378161,0.001235892,Gut
S_2014.Plate11.22,-0.301270168,-0.018339259,Gut
S_2014.Low1.63,-0.302490819,0.123732905,Gut
S_2014.Low2.91,-0.333111201,0.086110414,Gut
S_2014.Plate6.93,-0.356090394,0.05394079,Gut
S_2014.Low1.46,-0.349081962,0.04671766,Gut
S_2014.Plate15.61,-0.343873197,0.06795841,Gut
S_2014.Plate11.54,-0.333333463,0.085476883,Gut
S_2014.Low1.84,-0.290037972,0.130280008,Gut
S_2014.Plate8.59,-0.356608069,-0.060588182,Gut
S_2014.High1.79,-0.343803756,0.057514365,Gut
S_2014.Low2.35,-0.345494402,0.005292161,Gut
S_2014.Plate7.92,-0.321892305,0.015552586,Gut
S_2014.Low2.5,-0.20069264,0.263925553,Gut
S_2014.Plate12.89,-0.185401118,0.258025441,Gut
S_2014.Plate7.83,-0.254136523,0.217055253,Gut
S_2014.Low2.11,-0.310089669,0.083942921,Gut
S_2014.Low2.24,-0.346599168,0.014042005,Gut
S_2014.Plate13.91,-0.341341722,0.012494187,Gut
S_2014.Low2.1,-0.357261568,-0.208793152,Gut
S_2014.Plate14.72,-0.369186311,-0.238541397,Gut
S_2014.Plate11.60,-0.354647717,0.019505202,Gut
S_2014.Low2.89,-0.21348542,0.24021714,Gut
S_2014.Low2.8,-0.202335127,0.237616908,Gut
S_2014.Low2.58,-0.353923863,-0.059936552,Gut
S_2014.High1.17,-0.344025165,-0.056825021,Gut
S_2014.Plate10.53,-0.309481346,0.164031649,Gut
S_2014.Plate8.20,-0.241847986,0.224472076,Gut
S_2014.Plate11.31,-0.227349174,0.213263994,Gut
S_2014.Plate11.39,-0.313459527,0.109846846,Gut
S_2014.Plate8.16,-0.340094017,0.025838153,Gut
S_2014.Plate12.71,-0.256658286,0.148125113,Gut
S_2014.Plate13.18,-0.341250899,-0.301264333,Gut
S_2014.Low2.72,-0.333244205,-0.332027031,Gut
S_2014.Plate7.55,-0.367849801,-0.27268005,Gut
S_2014.Plate13.56,-0.345288867,-0.328916717,Gut
S_2014.Plate13.29,-0.365127609,-0.132008609,Gut
S_2014.Plate11.47,-0.363680727,-0.168073485,Gut
S_2014.Plate15.27,-0.354470501,-0.111376795,Gut
S_2014.Plate15.32,-0.362380975,-0.154293458,Gut
S_2014.Plate13.21,-0.348519705,0.02252801,Gut
S_2014.High2.6,-0.365473522,0.004818824,Gut
S_2014.Plate7.53,-0.344169862,0.048792629,Gut
S_2014.Plate13.73,-0.33443408,-0.376112411,Gut
S_2014.Plate15.26,-0.363159595,-0.176266259,Gut
S_2014.Plate13.64,-0.371122592,-0.196952229,Gut
S_2014.Plate15.89,-0.36978219,-0.139916031,Gut
S_2014.Plate14.44,-0.374401263,-0.20129734,Gut
S_2014.Plate13.23,-0.363053849,-0.136754801,Gut
S_2014.Plate13.75,-0.377499811,-0.228509681,Gut
S_2014.Plate14.94,-0.36812768,-0.262803497,Gut
S_2014.Plate13.20,-0.346861727,-0.115376054,Gut
S_2014.Plate11.49,-0.342829839,-0.055007497,Gut
S_2014.High1.6,-0.326213115,-0.016251438,Gut
S_2014.Low1.86,-0.338302423,-0.047007997,Gut
S_2014.Plate14.79,-0.329926327,-0.308505335,Gut
S_2014.Plate14.64,-0.296603278,0.060868064,Gut
S_2014.Plate14.40,-0.328046581,0.080229758,Gut
S_2014.Low1.79,-0.322205227,0.03844058,Gut
S_2014.Plate14.56,-0.288513859,0.119387306,Gut
S_2014.Plate6.68,-0.331021794,0.062696947,Gut
S_2014.Plate14.43,-0.398539701,-0.139930755,Gut
S_2014.Plate5.66,-0.336507396,-0.167099641,Gut
S_2014.Plate14.49,-0.375541737,-0.18174642,Gut
S_2014.High1.56,-0.317683938,0.050234505,Gut
S_2014.Plate14.90,-0.297020784,-0.076245803,Gut
S_2014.Plate15.10,-0.378952465,-0.292775819,Gut
S_2014.Plate15.73,-0.355158307,-0.243505727,Gut
S_2014.Plate7.54,-0.372745159,-0.120745994,Gut
S_2014.Plate15.13,-0.369556405,-0.295269412,Gut
S_2014.Plate15.55,-0.379796046,-0.062955269,Gut
S_2014.Plate15.75,-0.256098849,0.093582454,Gut
S_2014.Plate10.31,-0.259703389,0.079695574,Gut
S_2014.Plate15.34,-0.33920883,-0.200409483,Gut
S_2014.Plate13.39,-0.344175962,-0.029083737,Gut
S_2014.Plate9.61,-0.236695707,0.051672535,Gut
S_2014.Plate5.31,-0.219084755,0.088155278,Gut
S_2014.Plate5.47,-0.259215967,0.079249545,Gut
S_2014.Plate5.89,-0.367180563,-0.208310588,Gut
S_2014.Plate9.75,-0.208322693,0.23777335,Gut
S_2014.Plate5.50,-0.274310609,0.132105851,Gut
S_2014.Plate6.76,-0.249687196,0.194094186,Gut
S_2014.Plate6.65,-0.358407625,-0.113263328,Gut
S_2014.Plate5.75,-0.229534323,0.201404859,Gut
S_2014.Plate6.35,-0.245552419,0.178921807,Gut
S_2014.Plate5.83,-0.316085213,0.017604146,Gut
S_2014.Plate10.67,-0.306001796,0.056225387,Gut
S_2014.Plate5.11,-0.207070635,0.138672922,Gut
S_2014.Plate11.19,-0.228245071,0.128329995,Gut
S_2014.High1.72,-0.249339287,0.160630948,Gut
S_2014.Plate5.34,-0.338548223,-0.081353661,Gut
S_2014.Plate6.81,-0.270211986,0.111000358,Gut
S_2014.Plate8.48,-0.368233667,-0.088692324,Gut
S_2014.Plate15.83,-0.342222524,-0.144284148,Gut
S_2014.Plate6.47,-0.323986396,0.061362724,Gut
S_2014.Plate6.86,-0.213731623,0.219299539,Gut
S_2014.High1.60,-0.182998942,0.232818264,Gut
S_2014.Plate8.1,-0.298438667,0.151245853,Gut
S_2014.Low2.52,-0.320902936,0.075723355,Gut
S_2014.Plate7.35,-0.22279393,0.219026387,Gut
S_2014.Plate9.15,-0.251912357,0.218110909,Gut
S_2014.Plate7.27,-0.328073124,0.063063789,Gut
S_2014.Plate11.75,-0.330526137,-0.041193461,Gut
S_2014.Plate7.60,-0.353703207,-0.059222468,Gut
S_2014.Low1.24,-0.256213028,0.172593778,Gut
S_2014.Plate7.24,-0.266227287,0.18794345,Gut
S_2014.Plate11.35,-0.262956801,0.081749822,Gut
S_2014.Low2.57,-0.269993698,0.091545747,Gut
S_2014.Plate5.25,-0.293364652,0.002407349,Gut
S_2014.Plate13.9,-0.299468343,0.096722666,Gut
S_2014.Plate7.31,-0.275719006,0.083364602,Gut
S_2014.Plate14.37,-0.293019296,0.105188998,Gut
S_2014.Plate7.2,-0.246920463,0.189904947,Gut
S_2014.Plate7.57,-0.346864333,-0.094545321,Gut
S_2014.Plate8.5,-0.377861144,-0.14749088,Gut
S_2014.Plate8.36,-0.326874956,0.080080802,Gut
S_2014.Plate8.32,-0.308449163,0.090598418,Gut
S_2014.Plate5.33,-0.290223471,0.151574887,Gut
S_2014.High2.62,-0.249658472,0.152305104,Gut
S_2014.Low2.59,-0.33856905,-0.067781697,Gut
S_2014.Plate9.96,-0.19862962,0.201238239,Gut
S_2014.Plate9.35,-0.109941977,0.236766708,Gut
S_2014.Plate9.59,-0.241631657,0.22263589,Gut
S_2014.Low2.4,-0.190691871,0.233035907,Gut
S_2014.Plate9.53,-0.269370575,0.152989395,Gut
S_2014.Plate8.10,-0.307877282,0.089092487,Gut
S_2014.Plate9.27,-0.367071081,-0.22659355,Gut
S_2014.Plate13.27,-0.320085669,0.092080199,Gut
S_2014.Plate7.58,-0.346038814,0.022748499,Gut
S_2014.High1.21,-0.350212116,0.029571239,Gut
S_2014.Plate14.35,-0.3463524,0.029299854,Gut
S_2014.Low1.65,-0.350459371,-0.021576518,Gut
S_2014.Plate14.39,-0.330740377,-0.036132855,Gut
S_2014.Plate6.79,-0.309608576,0.028164355,Gut
S_2014.Plate14.61,-0.300626032,0.044466725,Gut
S_2014.Low1.32,-0.213202895,0.042108717,Gut
S_2014.Low2.80,-0.199347342,0.246772626,Gut
S_2014.Low2.17,-0.158530962,0.152546121,Gut
S_2014.Low2.19,-0.227245877,0.193612256,Gut
S_2014.Plate6.27,-0.153263172,0.224414797,Gut
S_2014.Plate7.89,-0.139362724,0.219489735,Gut
S_2014.Plate11.48,-0.341584776,-0.127128398,Gut
S_2014.Plate11.38,-0.343880213,-0.123081944,Gut
S_2014.Plate12.80,-0.240932438,0.228087327,Gut
S_2014.Plate12.32,-0.266019517,0.241868456,Gut
S_2014.Low1.38,-0.305959506,0.035641381,Gut
S_2014.Plate13.78,-0.365549452,-0.004668389,Gut
S_2014.Plate13.50,-0.381268119,-0.149398899,Gut
S_2014.Plate13.6,-0.383682468,-0.209139306,Gut
S_2014.Plate5.56,-0.351047017,-0.138086946,Gut
S_2014.Low2.32,-0.312939121,-0.21070958,Gut
S_2014.Plate13.92,-0.344060349,-0.232457755,Gut
S_2014.Plate13.55,-0.351766682,-0.187527895,Gut
S_2014.High1.47,-0.358545689,-0.051805139,Gut
S_2014.Plate5.48,-0.285958932,0.132149384,Gut
S_2014.Plate5.30,-0.279541599,0.015514862,Gut
S_2014.Plate8.6,-0.326099513,-0.006433813,Gut
S_2014.Plate5.70,-0.364969079,-0.185368699,Gut
S_2014.Plate15.2,-0.334643275,-0.20255195,Gut
S_2014.Plate5.62,-0.29703549,-0.136617595,Gut
S_2014.Plate6.74,-0.268777031,-0.06778471,Gut
S_2014.Plate6.56,-0.357525031,-0.229789476,Gut
S_2014.Plate8.83,-0.205801195,0.075819408,Gut
S_2014.Plate8.60,-0.255768829,0.098380464,Gut
S_2014.Plate8.84,-0.076707802,0.027861386,Gut
S_2014.Plate8.89,-0.245182075,0.200670779,Gut
S_2014.Plate8.53,-0.228325418,0.233523811,Gut
S_2014.Plate12.50,-0.224114583,0.258275645,Gut
S_2014.Plate8.40,-0.337652694,0.01607791,Gut
S_2014.High1.88,-0.32635484,-0.005822776,Gut
S_2014.High2.61,-0.302741401,0.103241292,Gut
S_2014.High2.65,-0.280256098,-0.132243501,Gut
S_2014.Plate15.47,-0.391895512,-0.150590542,Gut
S_2014.Plate5.29,-0.384271002,-0.17555372,Gut
S_2014.Plate9.21,-0.265226184,0.127261449,Gut
S_2014.Low2.34,-0.321889212,0.110888739,Gut
S_2014.Plate7.23,-0.29522258,0.005665355,Gut
S_2014.Low2.63,-0.339294689,-0.191872273,Gut
S_2014.Plate13.15,-0.327734339,-0.211546804,Gut
S_2014.Plate13.19,-0.355040221,-0.035571117,Gut
S_2014.Plate13.85,-0.333680275,-0.077181903,Gut
S_2014.Plate13.33,-0.32523152,-0.026738029,Gut
S_2014.Plate14.86,-0.31838084,-0.400035719,Gut
S_2014.Plate14.81,-0.27087907,-0.457088056,Gut
S_2014.Plate15.60,-0.321889917,0.144415304,Gut
S_2014.Plate15.20,-0.36079866,-0.168366312,Gut
S_2014.Plate10.35,-0.363532738,-0.046017258,Gut
S_2014.Plate5.93,-0.350578982,-0.127889642,Gut
S_2014.Plate6.19,-0.329197583,0.016108022,Gut
S_2014.Plate8.42,-0.267995756,0.141432205,Gut
S_2014.Plate10.87,-0.301349437,0.099105494,Gut
S_2014.Plate11.24,-0.295061494,0.125157785,Gut
S_2014.Low2.16,-0.259394663,0.129646903,Gut
S_2014.Plate9.64,-0.226856073,0.192666444,Gut
S_2014.Low2.79,-0.280456295,0.180747606,Gut
S_2014.Plate13.76,-0.357817741,-0.124772672,Gut
S_2014.High1.67,-0.247576584,0.049348927,Gut
S_2014.High2.44,-0.266989792,0.100298945,Gut
S_2014.Plate11.73,-0.316122118,-0.003956366,Gut
S_2014.Low2.15,-0.280413664,0.110866437,Gut
S_2014.High1.86,-0.306739991,0.177161589,Gut
S_2014.Plate9.87,-0.296222987,0.145572467,Gut
S_2014.Low2.82,-0.271172675,0.094818638,Gut
S_2014.Plate10.9,-0.206009856,0.234578047,Gut
S_2014.Plate9.72,-0.325361229,0.043544492,Gut
S_2014.Plate11.84,-0.344673064,-0.036676514,Gut
S_2014.Plate11.50,-0.275846403,-0.019874775,Gut
S_2014.Plate14.89,-0.337759141,-0.123796512,Gut
S_2014.Plate9.6,-0.340057243,-0.209258495,Gut
S_2014.Plate15.95,-0.324171743,-0.057872305,Gut
S_2014.Plate14.30,-0.294866082,0.104923098,Gut
S_2014.Plate14.71,-0.350608222,-0.11760432,Gut
S_2014.Plate5.79,-0.344452597,-0.134369884,Gut
S_2014.Plate6.42,-0.245699379,0.24076787,Gut
S_2014.Low2.33,-0.25799966,0.223544574,Gut
S_2014.Plate6.48,-0.246973281,0.241334531,Gut
S_2014.Plate5.19,-0.35547232,-0.009584146,Gut
S_2014.Plate15.56,-0.349117331,0.03604542,Gut
S_2014.High2.37,-0.221622258,0.055604668,Gut
S_2014.Plate13.11,-0.33223866,-0.240016391,Gut
S_2014.Plate12.41,-0.240346481,0.234368055,Gut
S_2014.Plate13.49,-0.342818938,-0.162620434,Gut
S_2014.High1.26,-0.347267677,-0.036373761,Gut
S_2014.Plate5.13,-0.281238547,0.076542641,Gut
S_2014.Plate5.90,-0.247688353,0.006409985,Gut
S_2014.Plate5.35,-0.317710719,-0.039782735,Gut
S_2014.Plate9.65,-0.335348335,-0.116175109,Gut
S_2014.Low2.47,-0.373376369,-0.177200742,Gut
S_2014.Plate5.87,-0.345774344,-0.074432763,Gut
S_2014.Plate15.17,-0.316877847,0.025777802,Gut
S_2014.Plate5.8,-0.332906355,-0.119612907,Gut
S_2014.Plate13.13,-0.342379143,-0.352506666,Gut
S_2014.Plate15.16,-0.354446477,-0.354404201,Gut
S_2014.Plate15.41,-0.337171518,-0.369544744,Gut
S_2014.Plate15.29,-0.311643683,-0.016589781,Gut
S_2014.Plate7.61,-0.268194654,-0.071249365,Gut
S_2014.Plate9.58,-0.344075028,-0.227452924,Gut
S_2014.Plate9.54,-0.31640405,-0.198707932,Gut
S_2014.Plate11.53,-0.165091973,0.152228587,Gut
S_2014.Plate5.67,-0.348320363,-0.049004129,Gut
S_2014.Plate5.88,-0.316140269,0.031375152,Gut
S_2014.High1.92,-0.341579648,0.000137392,Gut
S_2014.High1.64,-0.267983519,0.076919655,Gut
S_2014.Plate10.28,-0.292674475,0.08467982,Gut
S_2014.Plate11.46,-0.247311648,0.080733886,Gut
S_2014.Low2.10,-0.214949557,0.213472926,Gut
S_2014.Low1.2,-0.238975095,0.216976317,Gut
S_2014.Plate14.75,-0.335143189,-0.233672472,Gut
S_2014.Low1.54,-0.262772085,0.060876263,Gut
S_2014.Plate11.72,-0.296882877,0.031202587,Gut
S_2014.Plate15.51,-0.315153666,-0.016751785,Gut
S_2014.Plate11.30,-0.288990681,-0.193122388,Gut
S_2014.Plate10.3,-0.368973733,-0.21245057,Gut
S_2014.Plate12.54,-0.226161862,0.216316752,Gut
S_2014.Plate6.5,-0.301436644,0.013724899,Gut
S_2014.Plate7.29,-0.351722643,0.026857764,Gut
S_2014.Plate5.61,-0.33032023,0.088662487,Gut
S_2014.High2.1,-0.286446033,0.124119286,Gut
S_2014.Plate11.45,-0.276198372,0.075801894,Gut
S_2014.Plate14.58,-0.342184451,-0.084839961,Gut
S_2014.Plate15.8,-0.385372643,-0.114961689,Gut
S_2014.Plate15.62,-0.384581495,-0.257454712,Gut
S_2014.High1.32,-0.348671243,-0.09095966,Gut
S_2014.Plate11.33,-0.329455261,-0.005912115,Gut
S_2014.Plate11.78,-0.322574174,0.054811557,Gut
S_2014.Plate6.14,-0.272064878,0.102744014,Gut
S_2014.Plate7.66,-0.334036113,-0.323817413,Gut
S_2014.Plate8.45,-0.348699999,-0.314896856,Gut
S_2014.Plate15.18,-0.361556442,-0.262564575,Gut
S_2014.Low1.74,-0.264700207,0.195909027,Gut
S_2014.High2.85,-0.271471924,0.129209985,Gut
S_2014.High2.29,-0.189458355,0.065185814,Gut
S_2014.High2.47,-0.252038206,0.196050764,Gut
S_2014.High2.71,-0.316000618,-0.094621443,Gut
S_2014.Plate10.59,-0.311124495,-0.166038939,Gut
S_2014.Plate11.14,-0.258176566,-0.248258263,Gut
S_2014.High1.74,-0.295357706,-0.201471589,Gut
S_2014.Low1.30,-0.310663388,0.062118122,Gut
S_2014.Plate5.16,-0.248449304,0.084875397,Gut
S_2014.Plate8.14,-0.325633509,-0.03071563,Gut
S_2014.Low2.3,-0.318616158,0.060030827,Gut
S_2014.Plate10.49,-0.209175308,-0.022911671,Gut
S_2014.Plate12.37,-0.235321623,0.237395274,Gut
S_2014.Plate13.71,-0.301079862,0.002347369,Gut
S_2014.Plate13.88,-0.334151697,-0.274689578,Gut
S_2014.Plate13.40,-0.222390653,-0.078560445,Gut
S_2014.Plate13.58,-0.354076592,-0.179570999,Gut
S_2014.Plate14.92,-0.353222347,-0.196839693,Gut
S_2014.Plate14.2,-0.15874805,0.00893323,Gut
S_2014.Plate15.15,-0.301629486,-0.307033552,Gut
S_2014.Plate14.19,-0.322130476,-0.258883911,Gut
S_2014.Plate15.93,-0.225497835,-0.085526921,Gut
S_2014.Plate15.54,-0.366364759,-0.085145381,Gut
S_2014.Plate16.64,-0.327022048,-0.308010572,Gut
S_2014.Plate16.58,-0.138762683,0.232565574,Gut
S_2014.Plate5.54,-0.384771303,-0.054137614,Gut
S_2014.Plate5.28,-0.278095266,0.067197682,Gut
S_2014.Plate9.57,-0.32051089,-0.37485824,Gut
S_2014.Plate5.80,-0.259437659,0.170485389,Gut
S_2014.Plate9.70,-0.250018405,0.086951557,Gut
S_2014.Plate9.1,-0.301542247,0.124460677,Gut
S_2014.Plate9.68,-0.321638357,-0.130706882,Gut
S_2014.Plate13.37,-0.274819775,0.144514662,Gut
S_2014.Plate9.3,-0.314535796,0.084453072,Gut
S_2014.Plate11.36,-0.113462171,-0.07327832,Gut
S_2014.Plate15.68,-0.175367882,-0.114934808,Gut
S_2014.Plate15.38,-0.379790316,-0.175634913,Gut
S_2014.Plate14.68,-0.346024055,-0.341163362,Gut
S_2014.Plate8.15,-0.333345271,-0.262224483,Gut
S_2014.High2.94,-0.278244657,0.110214523,Gut
S_2014.Plate10.32,-0.300041459,0.138494683,Gut
S_2014.High1.58,-0.340728925,-0.004465873,Gut
S_2014.Plate8.88,-0.187811783,0.172964164,Gut
S_2014.Plate5.24,-0.314274692,0.123570247,Gut
S_2014.Low1.40,-0.285064437,0.07479387,Gut
S_2014.Plate13.46,-0.313693758,0.075320556,Gut
S_2014.Plate7.30,-0.35483718,-0.019975621,Gut
S_2014.Plate7.42,-0.351284815,-0.106434376,Gut
S_2014.Low2.28,-0.299632774,0.149465077,Gut
S_2014.Plate13.69,-0.288166737,0.11443474,Gut
S_2014.Low2.68,-0.281756545,-0.389148957,Gut
S_2014.Plate10.79,-0.301734037,-0.05102495,Gut
S_2014.Plate10.20,-0.379908442,-0.211809812,Gut
S_2014.Plate7.15,-0.251513506,0.200110599,Gut
S_2014.Plate11.10,-0.368314419,-0.139401423,Gut
S_2014.Plate11.57,-0.188047526,0.043230829,Gut
S_2014.Plate11.56,-0.303050234,0.126406967,Gut
S_2014.Plate13.45,-0.282950911,0.087712741,Gut
S_2014.Plate13.32,-0.32978474,-0.113562377,Gut
S_2014.Plate5.15,-0.351358246,0.020941066,Gut
S_2014.Plate5.51,-0.278751762,-0.239486916,Gut
S_2014.Plate6.53,-0.284881305,0.052856092,Gut
S_2014.Plate6.87,-0.288964106,-0.245779379,Gut
S_2014.Plate7.18,-0.361485808,-0.136568733,Gut
S_2014.Plate8.72,-0.23353122,-0.022346632,Gut
S_2014.Plate9.73,-0.327819348,-0.333418688,Gut
S_2014.Plate15.57,-0.374910431,-0.180792907,Gut
S_2014.Plate8.29,-0.283205918,-0.172625524,Gut
