,PC1,PC2,Type
S_2202.Saliva247,-0.045881648,0.42443571,Oral
S_2202.Saliva186,-0.01530794,0.428315776,Oral
S_2202.Saliva79,0.004652468,0.41498227,Oral
S_2202.Saliva180,0.010373903,0.414829019,Oral
S_2202.Saliva78,0.041634862,0.403944828,Oral
S_2202.Saliva116,-0.070565999,0.418503679,Oral
S_2202.Saliva241,-0.032540308,0.418456784,Oral
S_2202.Saliva197,-0.007218717,0.420766624,Oral
S_2202.Saliva19,0.020729751,0.38478018,Oral
S_2202.Saliva125,0.053663082,0.392867323,Oral
S_2202.Saliva199,-0.004769565,0.414811255,Oral
S_2202.Saliva7,-0.043916851,0.41755373,Oral
S_2202.Saliva183,0.003247064,0.396979162,Oral
S_2202.Saliva139,0.014199947,0.398354605,Oral
S_2202.Saliva50,0.046974251,0.395774234,Oral
S_2202.Saliva83,0.039937719,0.35717695,Oral
S_2202.Saliva200,0.045129125,0.373521253,Oral
S_2202.Saliva101,-0.012700912,0.413854112,Oral
S_2202.Saliva42,0.018447613,0.383026619,Oral
S_2202.Saliva63,-0.023485359,0.393965614,Oral
S_2202.Saliva167,0.05161087,0.391503394,Oral
S_2202.Saliva109,-0.005226358,0.411430569,Oral
S_2202.Saliva84,0.003864004,0.399860642,Oral
S_2202.Saliva283,-0.077178126,0.418066776,Oral
S_2202.Saliva39,-0.068676313,0.411885122,Oral
S_2202.Saliva193,0.027994607,0.400187633,Oral
S_2202.Saliva152,-0.024331605,0.429094042,Oral
S_2202.Saliva181,-0.013368005,0.424156516,Oral
S_2202.Saliva73,0.011562645,0.398688728,Oral
S_2202.Saliva202,0.026914479,0.403452634,Oral
S_2202.Saliva52,0.042043297,0.387365176,Oral
S_2202.Saliva136,-0.050828795,0.427810806,Oral
S_2202.Saliva114,0.008821236,0.421526063,Oral
S_2202.Saliva110,0.011421546,0.409572276,Oral
S_2202.Saliva91,0.006849518,0.410143797,Oral
S_2202.Saliva245,-0.018313439,0.416574744,Oral
S_2202.Saliva225,0.002217478,0.409634775,Oral
S_2202.Saliva153,-0.024329325,0.417456624,Oral
S_2202.Saliva31,-0.037309488,0.420956454,Oral
S_2202.Saliva9,-0.043411007,0.424006684,Oral
S_2202.Saliva212,-0.02533591,0.386587114,Oral
S_2202.Saliva107,0.035289355,0.405025436,Oral
S_2202.Saliva209,-0.022065953,0.404031092,Oral
S_2202.Saliva88,0.028214849,0.396582308,Oral
S_2202.Saliva82,0.001594104,0.411328597,Oral
S_2202.Saliva12,-0.008173285,0.420922237,Oral
S_2202.Saliva128,-0.025169732,0.425814473,Oral
S_2202.Saliva172,-0.008232934,0.414069338,Oral
S_2202.Saliva102,-0.028224509,0.413278743,Oral
S_2202.Saliva122,0.00629832,0.413221416,Oral
S_2202.Saliva140,0.017816647,0.418193346,Oral
S_2202.Saliva23,0.016172547,0.41650996,Oral
S_2202.Saliva133,-0.056553956,0.42554439,Oral
S_2202.Saliva103,0.019290871,0.403052791,Oral
S_2202.Saliva62,0.026829234,0.382537727,Oral
S_2202.Saliva33,-0.002567797,0.42005925,Oral
S_2202.Saliva227,0.016553032,0.403010643,Oral
S_2202.Saliva100,-0.061257912,0.419916643,Oral
S_2202.Saliva269,-0.054953747,0.409587285,Oral
S_2202.Saliva266,-0.045450875,0.426529271,Oral
S_2202.Saliva25,0.006856169,0.399606698,Oral
S_2202.Saliva260,-0.041487587,0.426206463,Oral
S_2202.Saliva15,0.00979782,0.399501045,Oral
S_2202.Saliva11,-0.025602146,0.415345489,Oral
S_2202.Saliva189,0.007757083,0.41598487,Oral
S_2202.Saliva112,0.013979644,0.41564471,Oral
S_2202.Saliva185,-0.022813413,0.420113756,Oral
S_2202.Saliva175,0.028763221,0.397655268,Oral
S_2202.Saliva232,-0.076840697,0.411188333,Oral
S_2202.Saliva191,-0.065016538,0.405130628,Oral
S_2202.Saliva108,-0.032928521,0.423456161,Oral
S_2202.Saliva254,-0.043079545,0.414169091,Oral
S_2202.Saliva77,0.009379888,0.41603888,Oral
S_2202.Saliva238,-0.037412588,0.421068864,Oral
S_2202.Saliva190,-0.028531898,0.415978259,Oral
S_2202.Saliva148,-0.013039661,0.41427225,Oral
S_2202.Saliva280,-0.040584093,0.430385948,Oral
S_2202.Saliva69,0.023235257,0.376354415,Oral
S_2202.Saliva48,-0.050995471,0.374286005,Oral
S_2202.Saliva164,-0.017014184,0.42784876,Oral
S_2202.Saliva68,0.002668991,0.410963379,Oral
S_2202.Saliva75,0.00233089,0.413904449,Oral
S_2202.Saliva150,-0.010115398,0.42047633,Oral
S_2202.Saliva231,0.024966514,0.412681939,Oral
S_2202.Saliva57,0.015520145,0.40382397,Oral
S_2202.Saliva105,0.01136374,0.407323643,Oral
S_2202.Saliva157,-0.02522377,0.420940397,Oral
S_2202.Saliva93,0.009605634,0.393980212,Oral
S_2202.Saliva159,-0.045243702,0.423882463,Oral
S_2202.Saliva226,0.044877756,0.379946806,Oral
S_2202.Saliva98,-0.065931968,0.420396688,Oral
S_2202.Saliva80,0.043006153,0.38814881,Oral
S_2202.Saliva141,0.013433576,0.403982469,Oral
S_2202.Saliva264,-0.033910705,0.411268168,Oral
S_2202.Saliva220,0.015604812,0.394092654,Oral
S_2202.Saliva230,-0.027970022,0.416727148,Oral
S_2202.Saliva34,0.006505747,0.412149699,Oral
S_2202.Saliva252,-0.033384608,0.417820921,Oral
S_2202.Saliva16,0.011533139,0.412155453,Oral
S_2202.Saliva210,-0.05469265,0.40969396,Oral
S_2202.Saliva279,0.001727981,0.410020666,Oral
S_2202.Saliva259,-0.041860191,0.42583009,Oral
S_2202.Saliva46,-0.032610253,0.372964697,Oral
S_2202.Saliva131,-0.051534577,0.430423866,Oral
S_2202.Saliva132,0.001112711,0.423586624,Oral
S_2202.Saliva268,-0.063756449,0.419950635,Oral
S_2202.Saliva17,-0.01802494,0.419601024,Oral
S_2202.Saliva35,-0.006758421,0.417519339,Oral
S_2202.Saliva24,-0.022649337,0.413751947,Oral
S_2202.Saliva158,-0.032126534,0.421264349,Oral
S_2202.Saliva87,0.043820978,0.399240062,Oral
S_2202.Saliva233,-0.051696462,0.408735191,Oral
S_2202.Saliva37,-0.008235274,0.424390457,Oral
S_2202.Saliva14,0.0393104,0.390428126,Oral
S_2202.Saliva22,-0.038168574,0.408217297,Oral
S_2202.Saliva250,-0.031699849,0.399808702,Oral
S_2202.Saliva27,0.004157815,0.409502111,Oral
S_2202.Saliva244,-0.006459611,0.422063244,Oral
S_2202.Saliva124,0.015058202,0.399764037,Oral
S_2202.Saliva123,-0.029455015,0.42350095,Oral
S_2202.Saliva120,-0.055890177,0.425554644,Oral
S_2202.Saliva206,-0.011362636,0.414971246,Oral
S_2202.Saliva188,-0.0149225,0.410772633,Oral
S_2202.Saliva70,0.056444199,0.361401145,Oral
S_2202.Saliva263,-0.010065293,0.414089874,Oral
S_2202.Saliva208,-0.038336121,0.374528631,Oral
S_2202.Saliva221,0.058942847,0.36739575,Oral
S_2202.Saliva187,-0.00719712,0.42008756,Oral
S_2202.Saliva45,0.007521297,0.374232677,Oral
S_2202.Saliva119,-0.059363451,0.426524211,Oral
S_2202.Saliva97,-0.064540222,0.416663449,Oral
S_2202.Saliva249,-0.061824964,0.403158593,Oral
S_2202.Saliva234,-0.040999866,0.414137428,Oral
S_2202.Saliva54,0.013443561,0.367902941,Oral
S_2202.Saliva18,-0.010165244,0.372795612,Oral
S_2202.Saliva207,-0.046518341,0.419847259,Oral
S_2202.Saliva177,0.035231731,0.404520826,Oral
S_2202.Saliva273,0.019711785,0.414377903,Oral
S_2202.Saliva219,-0.085677919,0.398830972,Oral
S_2202.Saliva74,0.06106425,0.384444153,Oral
S_2202.Saliva59,0.074566297,0.368400768,Oral
S_2202.Saliva262,-0.011655117,0.419045066,Oral
S_2202.Saliva96,-0.00595156,0.406323133,Oral
S_2202.Saliva168,-0.000928766,0.403371765,Oral
S_2202.Saliva272,-0.04482194,0.394897059,Oral
S_2202.Saliva270,0.005350198,0.390948821,Oral
S_2202.Saliva10,-0.000923443,0.425286461,Oral
S_2202.Saliva214,-0.006859619,0.401983147,Oral
S_2202.Saliva203,-0.017385368,0.420518172,Oral
S_2202.Saliva160,-0.011010935,0.408255035,Oral
S_2202.Saliva248,-0.061479132,0.419112341,Oral
S_2202.Saliva81,0.016531974,0.416287216,Oral
S_2202.Saliva253,0.013793434,0.419441939,Oral
S_2202.Saliva111,-0.013694671,0.424441728,Oral
S_2202.Saliva281,-0.017588811,0.412069172,Oral
S_2202.Saliva56,0.022279278,0.411410268,Oral
S_2202.Saliva72,0.005553237,0.403629054,Oral
S_2202.Saliva163,-0.038942381,0.425998256,Oral
S_2202.Saliva156,-0.036612279,0.429431068,Oral
S_2202.Saliva274,0.008267536,0.406822644,Oral
S_2202.Saliva76,-0.020248519,0.423327564,Oral
S_2202.Saliva64,0.019740966,0.397731451,Oral
S_2202.Saliva204,-0.042590911,0.412077117,Oral
S_2202.Saliva55,0.026185373,0.406247769,Oral
S_2202.Saliva255,-0.045306621,0.419887434,Oral
S_2202.Saliva151,-0.006593649,0.417537082,Oral
S_2202.Saliva13,-0.063131452,0.414099352,Oral
S_2202.Saliva169,-0.000698231,0.418597103,Oral
S_2202.Saliva2,-0.02967834,0.424126916,Oral
S_2202.Saliva28,-0.03480218,0.417057889,Oral
S_2202.Saliva44,0.041098831,0.382253091,Oral
S_2202.Saliva1,0.044389898,0.401483008,Oral
S_2202.Saliva43,0.047097972,0.390838432,Oral
S_2202.Saliva142,-0.012991791,0.410291265,Oral
S_2202.Saliva106,-0.02971576,0.415767727,Oral
S_2202.Saliva261,-0.049074608,0.415545107,Oral
S_2202.Saliva277,-0.063337188,0.405210922,Oral
S_2202.Saliva26,-0.088446084,0.407960567,Oral
S_2202.Saliva178,-0.040766447,0.425792026,Oral
S_2202.Saliva127,-0.055357992,0.404074676,Oral
S_2202.Saliva4,-0.050703984,0.417931703,Oral
S_2202.Saliva276,-0.076810056,0.407652631,Oral
S_2202.Saliva137,-0.046541901,0.426006619,Oral
S_2202.Saliva61,-0.004529197,0.420655146,Oral
S_2202.Saliva29,-0.046156294,0.417426251,Oral
S_2202.Saliva134,0.01919438,0.412464234,Oral
S_2202.Saliva60,0.067170202,0.352744375,Oral
S_2202.Saliva246,-0.068373887,0.425815013,Oral
S_2202.Saliva192,-0.015654426,0.418314221,Oral
S_2202.Saliva36,-0.016729132,0.410347685,Oral
S_2202.Saliva174,-0.042363821,0.429368787,Oral
S_2202.Saliva184,-0.011660543,0.391427977,Oral
S_2202.Saliva85,0.035280164,0.401276603,Oral
S_2202.Saliva58,0.02699313,0.396382742,Oral
S_2202.Saliva171,-0.009359323,0.406725384,Oral
S_2202.Saliva154,0.018854357,0.413029979,Oral
S_2202.Saliva236,-0.010346466,0.406127963,Oral
S_2202.Saliva149,-0.059607138,0.408753627,Oral
S_2202.Saliva155,-0.069881178,0.42171833,Oral
S_2202.Saliva115,0.033193472,0.399441821,Oral
S_2202.Saliva194,-0.042884315,0.4235034,Oral
S_2202.Saliva66,0.000132894,0.41441102,Oral
S_2202.Saliva218,-0.058270626,0.393544702,Oral
S_2202.Saliva146,-0.027897464,0.429024181,Oral
S_2202.Saliva198,0.00906635,0.415140733,Oral
S_2202.Saliva179,-0.010088785,0.413067954,Oral
S_2202.Saliva205,0.004317994,0.398365144,Oral
S_2202.Saliva265,-0.07090829,0.414616686,Oral
S_2202.Saliva49,0.034005587,0.398744526,Oral
S_2202.Saliva240,-0.027129334,0.424721016,Oral
S_2202.Saliva196,-0.022885875,0.413291894,Oral
S_2202.Saliva201,0.002259622,0.408032786,Oral
S_2202.Saliva143,-0.03129073,0.402293449,Oral
S_2202.Saliva92,0.023231316,0.410869796,Oral
S_2202.Saliva129,-0.034300505,0.425071551,Oral
S_2202.Saliva224,0.048026375,0.371049095,Oral
S_2202.Saliva256,-0.038352931,0.411348816,Oral
S_2202.Saliva53,0.044613246,0.387021956,Oral
S_2202.Saliva161,-0.066209296,0.423617306,Oral
S_2202.Saliva90,0.013629879,0.408922268,Oral
S_2202.Saliva144,-0.034468556,0.4218167,Oral
S_2202.Saliva271,-0.04123909,0.422446082,Oral
S_2202.Saliva6,-0.030540549,0.410807424,Oral
S_2202.Saliva30,-0.044358696,0.416643445,Oral
S_2202.Saliva275,-0.073852667,0.409933012,Oral
S_2202.Saliva239,-0.0478756,0.427376019,Oral
S_2202.Saliva67,0.023215021,0.401247067,Oral
S_2202.Saliva118,-0.052841778,0.413150476,Oral
S_2202.Saliva228,0.016872798,0.394123137,Oral
S_2202.Saliva145,-0.078964921,0.417561065,Oral
S_2202.Saliva121,0.003133595,0.416417869,Oral
S_2202.Saliva195,-0.000255329,0.393822176,Oral
S_2202.Saliva3,-0.022437402,0.418084004,Oral
S_2202.Saliva95,-0.00446343,0.40892084,Oral
S_2202.Saliva8,-0.015579555,0.422697633,Oral
S_2202.Saliva285,-0.040516036,0.414021955,Oral
S_2202.Saliva47,0.012519603,0.37593929,Oral
S_2202.Saliva298,0.045640378,0.391623908,Oral
S_2202.Saliva41,0.029394797,0.401116864,Oral
S_2202.Saliva113,-0.100067043,0.385505393,Oral
S_2202.Saliva89,0.032658734,0.404303373,Oral
S_1792.C13A61,0.258655043,-0.025667917,Plant
S_1792.ABS13,0.278360691,-0.029410371,Plant
S_1792.A01A094,0.236298148,-0.00490504,Plant
S_1792.ABS11,0.263233178,-0.038325654,Plant
S_1792.ABS12,0.288727206,-0.032499391,Plant
S_1792.C16A63,0.265256053,-0.02856712,Plant
S_1792.C04A61,0.272631847,-0.032629403,Plant
S_1792.CBS1,0.224268987,-0.056629569,Plant
S_1792.CBS17,0.212554419,-0.044480763,Plant
S_1792.C11A61,0.241097432,-0.01536979,Plant
S_1792.C25A63,0.289045975,0.000450799,Plant
S_1792.ABS8,0.259626355,-0.03670341,Plant
S_1792.C05A62,0.289113283,-0.034489386,Plant
S_1792.ABS4,0.252013128,-0.036789023,Plant
S_1792.A14A094,0.270685198,-0.021485372,Plant
S_1792.A30D094,0.249021986,-0.033882356,Plant
S_1792.C19A61,0.271795514,-0.026915998,Plant
S_1792.IBS4,0.291585234,-0.030034995,Plant
S_1792.C03A62,0.276146999,-0.039218138,Plant
S_1792.C28A61,0.322805386,-0.045425288,Plant
S_1792.L01A095,0.260541143,-0.018743064,Plant
S_1792.A15C094,0.264402684,-0.015938722,Plant
S_1792.ABS1,0.288407956,-0.042677619,Plant
S_1792.L26A094,0.257631893,-0.018267357,Plant
S_1792.C05A61,0.243533218,-0.021599285,Plant
S_1792.A27B094,0.257286834,-0.010541155,Plant
S_1792.A03D094,0.204871908,0.024241217,Plant
S_1792.A33B094,0.201197761,-0.001039501,Plant
S_1792.A17C094,0.194453775,-0.021332649,Plant
S_1792.A29A094,0.245635056,0.011674281,Plant
S_1792.C25A61,0.285358491,-0.011824482,Plant
S_1792.A08A094,0.245699535,-0.021070759,Plant
S_1792.C14A63,0.252481437,-0.029485316,Plant
S_1792.C27A61,0.248453548,-0.015037613,Plant
S_1792.L29A095,0.265416775,-0.028773877,Plant
S_1792.C28A63,0.294962891,-0.036619903,Plant
S_1792.IBS2,0.271541988,-0.031020466,Plant
S_1792.A22D094,0.25059268,-0.018665265,Plant
S_1792.C06A63,0.251643332,-0.019814163,Plant
S_1792.I23A095,0.276384918,-0.0220044,Plant
S_1792.I21A094,0.280835476,-0.031797191,Plant
S_1792.I13A096,0.279593326,-0.041440519,Plant
S_1792.I06A095,0.296525455,-0.049373784,Plant
S_1792.A26B094,0.217800662,-0.015762244,Plant
S_1792.L27A096,0.264106929,-0.011559563,Plant
S_1792.CBS5,0.246274467,-0.0538498,Plant
S_1792.CBS28,0.19901213,-0.047820007,Plant
S_1792.C04A62,0.295335122,-0.046878742,Plant
S_1792.I20A094,0.269553895,-0.033607848,Plant
S_1792.A02B094,0.235716658,0.004253602,Plant
S_1792.C32A62,0.299485602,-0.022192828,Plant
S_1792.C24A61,0.275292335,-0.028334335,Plant
S_1792.U515A62,0.2509711,-0.020441498,Plant
S_1792.C20A61,0.24289718,-0.022431702,Plant
S_1792.I04A094,0.182769694,-0.004697915,Plant
S_1792.C10A63,0.254343339,-0.017212455,Plant
S_1792.C01A61,0.283634178,-0.030434626,Plant
S_1792.C01A62,0.288352825,-0.034931354,Plant
S_1792.LBS7,0.254437503,-0.03033613,Plant
S_1792.A03C094,0.268429023,-0.03563743,Plant
S_1792.C29A63,0.283790944,-0.005822026,Plant
S_1792.A01C094,0.237222555,-0.009714938,Plant
S_1792.L20A096,0.311548282,-0.051530073,Plant
S_1792.ABS7,0.239258459,-0.028543796,Plant
S_1792.A04C094,0.227645755,-0.021865436,Plant
S_1792.A12C094,0.237109739,-0.021536545,Plant
S_1792.CBS10,0.231143662,-0.061707037,Plant
S_1792.A14D094,0.28325858,-0.025206721,Plant
S_1792.C08A61,0.29778777,-0.019224008,Plant
S_1792.A14B094,0.287666276,-0.026104811,Plant
S_1792.C17A61,0.274677505,-0.031430433,Plant
S_1792.C02A61,0.299489917,-0.058179189,Plant
S_1792.I12A094,0.297850355,-0.002749658,Plant
S_1792.C29A62,0.284263251,-0.038627294,Plant
S_1792.C25A62,0.302547346,-0.020677182,Plant
S_1792.A18D094,0.262216443,-0.014685898,Plant
S_1792.C20A62,0.287242796,-0.04980553,Plant
S_1792.C23A63,0.289586395,-0.031572595,Plant
S_1792.C06A62,0.282518495,-0.027099698,Plant
S_1792.I07A095,0.265250454,-0.045527557,Plant
S_1792.A12B094,0.310778436,-0.034077764,Plant
S_1792.C27A62,0.315865571,-0.038024934,Plant
S_1792.C24A63,0.308398271,-0.033679319,Plant
S_1792.A10C094,0.299205979,-0.042210361,Plant
S_1792.IBS11,0.276876922,-0.049239991,Plant
S_1792.C07A61,0.255287481,-0.03400138,Plant
S_1792.A13C094,0.283103349,-0.015592306,Plant
S_1792.L24A094,0.285305476,-0.037089651,Plant
S_1792.C09A61,0.249552834,-0.028456484,Plant
S_1792.LBS9,0.286173936,-0.047634629,Plant
S_1792.C27A63,0.296336562,-0.02996231,Plant
S_1792.C31A63,0.308411742,-0.045778814,Plant
S_1792.A20C094,0.260898227,-0.032870846,Plant
S_1792.C15A62,0.271083337,-0.019409789,Plant
S_1792.A09A094,0.197376266,0.023497891,Plant
S_1792.C15A63,0.281320812,-0.031044397,Plant
S_1792.L31A094,0.279212026,-0.042400939,Plant
S_1792.A25B094,0.270934417,-0.027735525,Plant
S_1792.CBS34,0.23520208,-0.055725109,Plant
S_1792.A02C094,0.264347845,-0.031797601,Plant
S_1792.I08A094,0.294198389,-0.036237867,Plant
S_1792.C16A61,0.259533521,-0.038223908,Plant
S_1792.ABS15,0.244934236,-0.037831599,Plant
S_1792.C02A63,0.299378598,-0.038932118,Plant
S_1792.A24D094,0.286801,-0.006859838,Plant
S_1792.C13A62,0.279924652,-0.0345403,Plant
S_1792.C31A62,0.297498287,-0.032376736,Plant
S_1792.C21A63,0.289632734,-0.039065404,Plant
S_1792.CBS8,0.185812762,-0.033512196,Plant
S_1792.C32A61,0.298754587,-0.038035716,Plant
S_1792.C09A62,0.28271274,-0.031788611,Plant
S_1792.C08A63,0.283653153,-0.033795401,Plant
S_1792.A33A094,0.287131554,-0.030710642,Plant
S_1792.I03A096,0.252205405,-0.010099944,Plant
S_1792.IBS1,0.282767738,-0.025841285,Plant
S_1792.A14C094,0.28695477,-0.013473214,Plant
S_1792.A11B094,0.281607673,-0.025945293,Plant
S_1792.A32C094,0.270483416,-0.024539788,Plant
S_1792.A30A094,0.28644959,-0.02839242,Plant
S_1792.I21A096,0.245326255,-0.019910638,Plant
S_1792.A27D094,0.264099231,-0.025244302,Plant
S_1792.C16A62,0.253989333,-0.032055294,Plant
S_1792.I14A095,0.221868921,-0.005735356,Plant
S_1792.I19A094,0.245865277,-0.022900165,Plant
S_1792.A29B094,0.2672229,-0.024858254,Plant
S_1792.C23A62,0.273068879,-0.025110636,Plant
S_1792.A05C094,0.273666331,-0.029417553,Plant
S_1792.A12A094,0.228724152,0.00904271,Plant
S_1792.A05D094,0.284740895,-0.020430699,Plant
S_1792.A16D094,0.262943292,-0.052151173,Plant
S_1792.I27A094,0.273855379,-0.030818353,Plant
S_1792.A25D094,0.198807043,-0.001433283,Plant
S_1792.U537A62,0.281718679,-0.043088671,Plant
S_1792.L32A094,0.279243251,-0.025916963,Plant
S_1792.I05A095,0.307324035,-0.046372217,Plant
S_1792.A07D094,0.286227674,-0.018950741,Plant
S_1792.L10A094,0.277596044,-0.029056131,Plant
S_1792.IBS34,0.233919856,-0.065828619,Plant
S_1792.U447A62,0.28557436,-0.033226085,Plant
S_1792.L23A095,0.296367261,-0.0496132,Plant
S_1792.U495A61,0.2620913,-0.021025602,Plant
S_1792.U463A62,0.259223639,-0.022086824,Plant
S_1792.U491A61,0.271474376,-0.028841017,Plant
S_1792.IBS14,0.267472529,-0.020696585,Plant
S_1792.I01A094,0.282670796,-0.011332208,Plant
S_1792.U463A61,0.276540487,-0.014739915,Plant
S_1792.U505A62,0.237790756,-0.032245548,Plant
S_1792.IBS6,0.263466898,-0.038126278,Plant
S_1792.L07A094,0.260064136,-0.017744186,Plant
S_1792.U427A62,0.289617888,-0.0405096,Plant
S_1792.I14A094,0.233199329,0.004994894,Plant
S_1792.LBS2,0.278372593,-0.036542383,Plant
S_1792.L22A094,0.234996525,0.001828038,Plant
S_1792.L11A095,0.11573312,0.022740439,Plant
S_1792.L23A094,0.287827184,-0.044509563,Plant
S_1792.L04A095,0.25153214,-0.001024371,Plant
S_1792.L03A095,0.256970713,-0.005075313,Plant
S_1792.L13A096,0.25925937,-0.008073767,Plant
S_1792.L25A094,0.251767049,-0.012652518,Plant
S_1792.A05A094,0.266567948,0.001768398,Plant
S_1792.C22A61,0.267592799,-0.030116899,Plant
S_1792.I05A096,0.209369599,-0.017862626,Plant
S_1792.L02A095,0.265202839,-0.027428681,Plant
S_1792.L29A096,0.186639822,0.010717125,Plant
S_1792.I02A095,0.218236753,-0.006018736,Plant
S_1792.I24A094,0.261283296,-0.023093367,Plant
S_1792.LBS1,0.275734989,-0.039987036,Plant
S_1792.A21A094,0.269034911,0.003783546,Plant
S_1792.CBS25,0.238372242,-0.056565915,Plant
S_1792.A25A094,0.239120403,-0.011161655,Plant
S_1792.L24A096,0.208126774,0.001749169,Plant
S_1792.L06A094,0.29010845,-0.011031343,Plant
S_1792.LBS11,0.250493058,-0.038020836,Plant
S_1792.LBS4,0.266049764,-0.040431193,Plant
S_1792.A19A094,0.281132202,-0.004699281,Plant
S_1792.L22A096,0.233546075,-0.007178506,Plant
S_1792.C08A62,0.301458103,-0.034530178,Plant
S_1792.I24A095,0.294589222,-0.011459264,Plant
S_1792.L18A094,0.251669306,-0.015585821,Plant
S_1792.L20A095,0.25616747,-0.009480199,Plant
S_1792.A10A094,0.286566311,4.53613E-06,Plant
S_1792.L19A096,0.314117417,-0.035496487,Plant
S_1792.L26A096,0.24878174,0.005868078,Plant
S_1792.L18A096,0.303262523,-0.044478885,Plant
S_1792.A19C094,0.278094366,-0.034911047,Plant
S_1792.L21A094,0.278196683,-0.0141313,Plant
S_1792.C19A63,0.317463576,-0.054298685,Plant
S_1792.LBS5,0.290007774,-0.052059594,Plant
S_1792.A06C094,0.240341039,-0.017956692,Plant
S_1792.L18A095,0.278095366,-0.025488462,Plant
S_1792.L08A094,0.304201844,-0.029809854,Plant
S_1792.A03B094,0.266036634,-0.041422795,Plant
S_1792.L16A096,0.20701417,0.003754182,Plant
S_1792.L02A094,0.290600181,-0.045951901,Plant
S_1792.L27A095,0.248157787,-0.014877444,Plant
S_1792.L12A094,0.247666864,-0.011120076,Plant
S_1792.I15A095,0.232112536,-0.026374912,Plant
S_1792.A10B094,0.283332446,-0.03750899,Plant
S_1792.L25A095,0.237774922,-0.026509528,Plant
S_1792.L02A096,0.248554574,0.005905034,Plant
S_1792.U475A63,0.246408537,-0.005633064,Plant
S_1792.L04A096,0.289531766,-0.021345217,Plant
S_1792.A20D094,0.2475756,-0.014593762,Plant
S_1792.L21A096,0.302180863,-0.020027872,Plant
S_1792.C07A63,0.286739871,-0.043961185,Plant
S_1792.A16C094,0.294902627,-0.050597577,Plant
S_1792.I17A095,0.269205554,-0.023539621,Plant
S_1792.U491A62,0.308982948,-0.037421612,Plant
S_1792.C11A63,0.305962814,-0.05508947,Plant
S_1792.L19A095,0.182330483,0.031983842,Plant
S_1792.A03A094,0.28068627,-0.041917465,Plant
S_1792.U429A62,0.273679816,-0.000864176,Plant
S_1792.L15A095,0.296897235,-0.057013424,Plant
S_1792.L31A096,0.272725742,-0.013160704,Plant
S_1792.L01A094,0.246745357,0.004102893,Plant
S_1792.L22A095,0.293962269,-0.035372972,Plant
S_1792.L29A094,0.258033067,-0.031861972,Plant
S_1792.LBS8,0.281393877,-0.03127681,Plant
S_1792.L26A095,0.2895052,-0.031969734,Plant
S_1792.A24C094,0.293756484,-0.019480368,Plant
S_1792.L17A095,0.27250602,-0.04128018,Plant
S_1792.L16A094,0.293084107,-0.045083165,Plant
S_1792.I32A095,0.136479056,0.044354505,Plant
S_1792.I09A096,0.316734269,-0.034342968,Plant
S_1792.L09A095,0.284308964,-0.027284822,Plant
S_1792.I15A096,0.285258533,-0.029199926,Plant
S_1792.A26D094,0.284079024,-0.042534439,Plant
S_1792.L25A096,0.264282362,-0.028582905,Plant
S_1792.A07B094,0.25820516,-0.000352732,Plant
S_1792.A08B094,0.292392499,-0.017180736,Plant
S_1792.U481A61,0.27829269,-0.030701291,Plant
S_1792.U509A61,0.267634005,-0.011997056,Plant
S_1792.U513A62,0.286566931,-0.024415516,Plant
S_1792.U445A62,0.265275741,-0.040661265,Plant
S_1792.U477A63,0.293726437,-0.011070615,Plant
S_1792.U537A63,0.30322354,-0.032794611,Plant
S_1792.U513A63,0.253471076,-0.020428345,Plant
S_1792.U519A61,0.259930067,-0.031780387,Plant
S_1792.U481A62,0.270827974,-0.034508823,Plant
S_1792.U477A62,0.282350076,-0.017461551,Plant
S_1792.C19A62,0.267199071,-0.023632139,Plant
S_1792.U509A63,0.214432963,0.001382148,Plant
S_1792.U457A63,0.270691963,-0.024394329,Plant
S_1792.U525A62,0.251511877,-0.026149912,Plant
S_1792.U427A61,0.243324042,-0.029842533,Plant
S_1792.U477A61,0.253758022,-0.028140975,Plant
S_1792.U505A61,0.26023291,-0.022261912,Plant
S_1792.I18A095,0.2665177,-0.037448308,Plant
S_1792.U505A63,0.273282689,-0.039333993,Plant
S_1792.L17A094,0.209836821,-0.003943101,Plant
S_1792.U499A61,0.300356716,-0.032901513,Plant
S_1792.U473A62,0.30272974,-0.041557559,Plant
S_1792.I25A095,0.26799907,-0.019228996,Plant
S_1792.U429A61,0.265786005,0.003586594,Plant
S_1792.U513A61,0.276614079,-0.033620744,Plant
S_1792.U473A63,0.293925033,-0.009934624,Plant
S_1792.U433A63,0.291909302,-0.015778939,Plant
S_1792.U433A61,0.266693439,-0.011847001,Plant
S_1792.U481A63,0.284494509,-0.033272528,Plant
S_1792.I28A095,0.213982108,-0.034271975,Plant
S_1792.U491A63,0.291971303,-0.029806565,Plant
S_1792.U457A62,0.273484365,-0.00646196,Plant
S_1792.I29A095,0.285261545,-0.045495776,Plant
S_1792.U471A61,0.296986991,-0.031897063,Plant
S_1792.U443A62,0.288936864,-0.038666358,Plant
S_1792.U471A63,0.295888525,-0.042424991,Plant
S_1792.U429A63,0.290664011,-0.027796052,Plant
S_1792.I32A096,0.243089902,-0.026946732,Plant
S_1792.U493A62,0.266761158,-0.009851364,Plant
S_1792.I32A094,0.245452081,-0.025070114,Plant
S_1792.U443A63,0.274394528,0.003072164,Plant
S_1792.U527A63,0.302428339,-0.024776191,Plant
